sales_id,order_date_id,customer_id,product_id,channel_id,store_id,billing_location_id,shipment_location_id,order_id,order_item_id,order_status,currency_code,quantity,unit_price,discount_amount,line_total
11686,20240727,576,2,1,0,2081,2489,1000008681,5000011685,FULFILLED,ARS,3,15000.0,2250.0,42750.0
11687,20240702,689,1,1,0,499,446,1000008682,5000011686,FULFILLED,ARS,3,12600.0,756.0,37044.0
11688,20241205,166,2,1,0,2179,1632,1000008683,5000011687,FULFILLED,ARS,1,15000.0,750.0,14250.0
11689,20241205,166,1,1,0,2179,1632,1000008683,5000011688,FULFILLED,ARS,3,13200.0,0.0,39600.0
11690,20250604,1060,1,1,0,544,1453,1000008684,5000011689,FULFILLED,ARS,3,13200.0,0.0,39600.0
11691,20250604,1060,1,1,0,544,1453,1000008684,5000011690,FULFILLED,ARS,2,12600.0,2520.0,22680.0
11692,20250604,1060,2,1,0,544,1453,1000008684,5000011691,FULFILLED,ARS,1,13500.0,1350.0,12150.0
11693,20250418,484,2,1,0,1992,1911,1000008685,5000011692,PAID,ARS,3,15000.0,900.0,44100.0
11694,20250123,645,1,2,3,0,3,1000008686,5000011693,PAID,ARS,1,12600.0,0.0,12600.0
11695,20240830,964,2,1,0,1083,644,1000008687,5000011694,CANCELLED,ARS,3,15750.0,2362.5,44887.5
11696,20240830,964,2,1,0,1083,644,1000008687,5000011695,CANCELLED,ARS,3,15000.0,2250.0,42750.0
11697,20240808,1009,2,1,0,1924,1687,1000008688,5000011696,FULFILLED,ARS,2,15000.0,0.0,30000.0
11698,20240710,322,1,2,4,2,4,1000008689,5000011697,FULFILLED,ARS,2,12000.0,480.0,23520.0
11699,20240628,849,2,2,2,50,2,1000008690,5000011698,FULFILLED,ARS,3,16500.0,4950.0,44550.0
11700,20240106,1311,1,1,0,1374,550,1000008691,5000011699,REFUNDED,ARS,2,12600.0,504.0,24696.0
11701,20241022,257,2,1,0,0,603,1000008692,5000011700,CREATED,ARS,2,15000.0,3000.0,27000.0
11702,20250126,1288,1,2,1,773,1,1000008693,5000011701,PAID,ARS,3,12000.0,0.0,36000.0
11703,20250126,1288,2,2,1,773,1,1000008693,5000011702,PAID,ARS,2,15000.0,1500.0,28500.0
11704,20240515,1063,2,1,0,605,2166,1000008694,5000011703,FULFILLED,ARS,2,15750.0,3150.0,28350.0
11705,20250713,394,1,2,4,2124,4,1000008695,5000011704,FULFILLED,ARS,3,12000.0,1800.0,34200.0
11706,20240122,1350,1,1,0,1206,1010,1000008696,5000011705,FULFILLED,ARS,2,10800.0,2160.0,19440.0
11707,20240204,182,1,1,0,0,2175,1000008697,5000011706,PAID,ARS,1,12000.0,0.0,12000.0
11708,20240204,182,2,1,0,0,2175,1000008697,5000011707,PAID,ARS,2,15000.0,3000.0,27000.0
11709,20240225,520,1,2,4,1035,4,1000008698,5000011708,FULFILLED,ARS,2,12000.0,2400.0,21600.0
11710,20250419,417,2,2,3,1673,3,1000008699,5000011709,FULFILLED,ARS,3,15750.0,2362.5,44887.5
11711,20250518,1429,2,1,0,519,24,1000008700,5000011710,PAID,ARS,3,15000.0,2250.0,42750.0
11712,20241115,860,1,1,0,62,1620,1000008701,5000011711,FULFILLED,ARS,2,12000.0,1200.0,22800.0
11713,20240301,780,2,1,0,2739,2726,1000008702,5000011712,FULFILLED,ARS,3,15000.0,4500.0,40500.0
11714,20240301,780,2,1,0,2739,2726,1000008702,5000011713,FULFILLED,ARS,2,15000.0,3000.0,27000.0
11715,20240203,365,2,1,0,2278,3023,1000008703,5000011714,CANCELLED,ARS,2,15750.0,3150.0,28350.0
11716,20240203,365,1,1,0,2278,3023,1000008703,5000011715,CANCELLED,ARS,1,12000.0,240.0,11760.0
11717,20250208,726,1,1,0,2010,2330,1000008704,5000011716,FULFILLED,ARS,1,12000.0,600.0,11400.0
11718,20241206,405,1,2,2,2394,2,1000008705,5000011717,FULFILLED,ARS,1,12000.0,1200.0,10800.0
11719,20240227,135,1,1,0,357,2432,1000008706,5000011718,FULFILLED,ARS,1,12600.0,252.0,12348.0
11720,20250611,342,1,1,0,2617,522,1000008707,5000011719,FULFILLED,ARS,3,12600.0,1890.0,35910.0
11721,20250604,56,1,2,3,1271,3,1000008708,5000011720,FULFILLED,ARS,3,12600.0,3780.0,34020.0
11722,20250604,56,2,2,3,1271,3,1000008708,5000011721,FULFILLED,ARS,1,16500.0,0.0,16500.0
11723,20250606,679,1,1,0,0,2367,1000008709,5000011722,FULFILLED,ARS,2,10800.0,1080.0,20520.0
11724,20250904,441,2,1,0,1301,2303,1000008710,5000011723,FULFILLED,ARS,3,15000.0,4500.0,40500.0
11725,20241105,546,1,1,0,407,89,1000008711,5000011724,FULFILLED,ARS,3,12600.0,3780.0,34020.0
11726,20250514,453,1,2,4,0,4,1000008712,5000011725,FULFILLED,ARS,2,12000.0,2400.0,21600.0
11727,20250514,453,1,2,4,0,4,1000008712,5000011726,FULFILLED,ARS,2,12600.0,504.0,24696.0
11728,20240628,818,2,1,0,1674,711,1000008713,5000011727,FULFILLED,ARS,3,15000.0,900.0,44100.0
11729,20250407,1479,2,1,0,1853,2198,1000008714,5000011728,FULFILLED,ARS,1,15000.0,0.0,15000.0
11730,20250306,63,2,2,2,3001,2,1000008715,5000011729,CANCELLED,ARS,2,15000.0,600.0,29400.0
11731,20250306,63,2,2,2,3001,2,1000008715,5000011730,CANCELLED,ARS,1,15750.0,1575.0,14175.0
11732,20240826,963,2,2,1,963,1,1000008716,5000011731,PAID,ARS,2,15750.0,630.0,30870.0
11733,20250719,1465,1,1,0,0,1241,1000008717,5000011732,FULFILLED,ARS,1,12000.0,1200.0,10800.0
11734,20240602,1293,2,1,0,3088,721,1000008718,5000011733,FULFILLED,ARS,3,13500.0,2025.0,38475.0
11735,20240128,1464,1,1,0,2190,1658,1000008719,5000011734,FULFILLED,ARS,3,13200.0,0.0,39600.0
11736,20240707,986,1,2,3,1517,3,1000008720,5000011735,FULFILLED,ARS,3,12600.0,3780.0,34020.0
11737,20240707,986,1,2,3,1517,3,1000008720,5000011736,FULFILLED,ARS,2,13200.0,1320.0,25080.0
11738,20250604,593,2,2,1,3202,1,1000008721,5000011737,FULFILLED,ARS,2,15000.0,3000.0,27000.0
11739,20250216,1014,1,2,2,2038,2,1000008722,5000011738,FULFILLED,ARS,1,10800.0,540.0,10260.0
11740,20250509,514,2,2,3,2421,3,1000008723,5000011739,PAID,ARS,3,15000.0,0.0,45000.0
11741,20240722,1094,1,2,1,357,1,1000008724,5000011740,FULFILLED,ARS,1,12000.0,600.0,11400.0
11742,20240722,1094,1,2,1,357,1,1000008724,5000011741,FULFILLED,ARS,2,12600.0,2520.0,22680.0
11743,20240406,1251,2,1,0,1708,821,1000008725,5000011742,PAID,ARS,1,15000.0,1500.0,13500.0
11744,20250514,305,1,2,3,684,3,1000008726,5000011743,FULFILLED,ARS,2,12000.0,480.0,23520.0
11745,20250514,305,2,2,3,684,3,1000008726,5000011744,FULFILLED,ARS,1,13500.0,1350.0,12150.0
11746,20250223,123,2,1,0,540,229,1000008727,5000011745,FULFILLED,ARS,1,15000.0,1500.0,13500.0
11747,20250223,123,1,1,0,540,229,1000008727,5000011746,FULFILLED,ARS,1,12000.0,0.0,12000.0
11748,20241015,1216,1,1,0,587,3152,1000008728,5000011747,FULFILLED,ARS,2,12000.0,2400.0,21600.0
11749,20250912,1117,1,1,0,0,2702,1000008729,5000011748,FULFILLED,ARS,1,12000.0,600.0,11400.0
11750,20250612,391,1,2,1,2307,1,1000008730,5000011749,PAID,ARS,3,12000.0,720.0,35280.0
11751,20250612,391,1,2,1,2307,1,1000008730,5000011750,PAID,ARS,1,12000.0,240.0,11760.0
11752,20240823,475,2,2,3,2952,3,1000008731,5000011751,FULFILLED,ARS,2,15000.0,3000.0,27000.0
11753,20250111,1090,2,2,1,3202,1,1000008732,5000011752,FULFILLED,ARS,1,15000.0,300.0,14700.0
11754,20250111,1090,1,2,1,3202,1,1000008732,5000011753,FULFILLED,ARS,1,12000.0,240.0,11760.0
11755,20241009,196,1,2,1,2782,1,1000008733,5000011754,FULFILLED,ARS,3,12000.0,3600.0,32400.0
11756,20241009,196,1,2,1,2782,1,1000008733,5000011755,FULFILLED,ARS,3,12000.0,3600.0,32400.0
11757,20250428,1111,1,2,3,762,3,1000008734,5000011756,FULFILLED,ARS,1,12000.0,240.0,11760.0
11758,20240912,781,2,2,2,2335,2,1000008735,5000011757,FULFILLED,ARS,3,13500.0,4050.0,36450.0
11759,20240102,719,1,1,0,3001,2092,1000008736,5000011758,FULFILLED,ARS,1,12000.0,1200.0,10800.0
11760,20250927,825,1,1,0,3027,1163,1000008737,5000011759,FULFILLED,ARS,1,12000.0,600.0,11400.0
11761,20250927,825,2,1,0,3027,1163,1000008737,5000011760,FULFILLED,ARS,1,15750.0,0.0,15750.0
11762,20240402,1483,2,1,0,1623,990,1000008738,5000011761,PAID,ARS,3,15000.0,900.0,44100.0
11763,20250623,1489,2,1,0,0,1383,1000008739,5000011762,FULFILLED,ARS,2,15750.0,0.0,31500.0
11764,20250517,118,2,1,0,0,2268,1000008740,5000011763,FULFILLED,ARS,3,15000.0,0.0,45000.0
11765,20241116,524,1,2,4,2812,4,1000008741,5000011764,CANCELLED,ARS,1,12000.0,1200.0,10800.0
11766,20250715,599,2,2,4,1283,4,1000008742,5000011765,FULFILLED,ARS,2,15000.0,3000.0,27000.0
11767,20250310,1433,2,1,0,0,2676,1000008743,5000011766,CANCELLED,ARS,2,15000.0,0.0,30000.0
11768,20250310,1433,1,1,0,0,2676,1000008743,5000011767,CANCELLED,ARS,2,13200.0,2640.0,23760.0
11769,20250420,1128,1,1,0,971,2781,1000008744,5000011768,FULFILLED,ARS,2,10800.0,2160.0,19440.0
11770,20250306,319,1,2,3,1168,3,1000008745,5000011769,FULFILLED,ARS,3,12000.0,3600.0,32400.0
11771,20240314,1148,2,1,0,2029,2301,1000008746,5000011770,FULFILLED,ARS,3,13500.0,2025.0,38475.0
11772,20250804,1468,1,1,0,860,2006,1000008747,5000011771,CANCELLED,ARS,2,12000.0,2400.0,21600.0
11773,20240718,667,2,2,3,3202,3,1000008748,5000011772,FULFILLED,ARS,1,16500.0,330.0,16170.0
11774,20240514,932,1,1,0,239,2001,1000008749,5000011773,FULFILLED,ARS,3,12000.0,3600.0,32400.0
11775,20240519,1054,1,2,2,2708,2,1000008750,5000011774,PAID,ARS,1,12000.0,600.0,11400.0
11776,20241126,346,2,1,0,1617,3014,1000008751,5000011775,FULFILLED,ARS,1,15000.0,0.0,15000.0
11777,20240809,1004,2,1,0,0,1955,1000008752,5000011776,FULFILLED,ARS,1,15750.0,0.0,15750.0
11778,20240926,272,1,1,0,2066,470,1000008753,5000011777,FULFILLED,ARS,2,10800.0,432.0,21168.0
11779,20240903,1201,1,2,3,3184,3,1000008754,5000011778,PAID,ARS,2,12000.0,1200.0,22800.0
11780,20240903,1201,2,2,3,3184,3,1000008754,5000011779,PAID,ARS,3,15000.0,2250.0,42750.0
11781,20250826,141,1,1,0,2027,3165,1000008755,5000011780,CREATED,ARS,1,12000.0,240.0,11760.0
11782,20250826,141,1,1,0,2027,3165,1000008755,5000011781,CREATED,ARS,2,12600.0,1260.0,23940.0
11783,20250826,141,2,1,0,2027,3165,1000008755,5000011782,CREATED,ARS,1,15000.0,300.0,14700.0
11784,20240331,1336,1,1,0,1130,962,1000008756,5000011783,FULFILLED,ARS,1,12000.0,240.0,11760.0
11785,20240802,1346,1,1,0,1843,339,1000008757,5000011784,PAID,ARS,2,12000.0,1200.0,22800.0
11786,20240322,159,2,1,0,481,3021,1000008758,5000011785,FULFILLED,ARS,3,15000.0,900.0,44100.0
11787,20240322,159,1,1,0,481,3021,1000008758,5000011786,FULFILLED,ARS,3,10800.0,3240.0,29160.0
11788,20240322,159,1,1,0,481,3021,1000008758,5000011787,FULFILLED,ARS,2,12000.0,2400.0,21600.0
11789,20250416,589,2,2,3,2963,3,1000008759,5000011788,FULFILLED,ARS,3,15000.0,0.0,45000.0
11790,20250416,589,2,2,3,2963,3,1000008759,5000011789,FULFILLED,ARS,2,15750.0,630.0,30870.0
11791,20250612,1371,1,2,2,1011,2,1000008760,5000011790,FULFILLED,ARS,1,12000.0,240.0,11760.0
11792,20250612,1371,1,2,2,1011,2,1000008760,5000011791,FULFILLED,ARS,2,10800.0,2160.0,19440.0
11793,20250612,1371,1,2,2,1011,2,1000008760,5000011792,FULFILLED,ARS,1,12000.0,0.0,12000.0
11794,20241206,43,2,2,1,0,1,1000008761,5000011793,CANCELLED,ARS,1,13500.0,0.0,13500.0
11795,20240824,877,1,1,0,2840,2889,1000008762,5000011794,FULFILLED,ARS,3,12600.0,3780.0,34020.0
11796,20250513,479,1,1,0,2080,2885,1000008763,5000011795,FULFILLED,ARS,2,10800.0,2160.0,19440.0
11797,20240713,891,2,2,1,421,1,1000008764,5000011796,CREATED,ARS,1,15000.0,1500.0,13500.0
11798,20240813,1172,1,1,0,379,1195,1000008765,5000011797,REFUNDED,ARS,2,10800.0,0.0,21600.0
11799,20240526,1142,2,1,0,3004,2905,1000008766,5000011798,PAID,ARS,2,15000.0,0.0,30000.0
11800,20250417,187,2,1,0,1930,1732,1000008767,5000011799,FULFILLED,ARS,3,15000.0,0.0,45000.0
11801,20240426,1384,1,2,2,647,2,1000008768,5000011800,FULFILLED,ARS,3,12000.0,3600.0,32400.0
11802,20240323,289,2,2,3,0,3,1000008769,5000011801,FULFILLED,ARS,2,15000.0,3000.0,27000.0
11803,20240323,289,2,2,3,0,3,1000008769,5000011802,FULFILLED,ARS,3,15750.0,945.0,46305.0
11804,20240323,289,1,2,3,0,3,1000008769,5000011803,FULFILLED,ARS,1,12000.0,240.0,11760.0
11805,20240211,174,2,2,1,2336,1,1000008770,5000011804,FULFILLED,ARS,1,15000.0,300.0,14700.0
11806,20240211,174,2,2,1,2336,1,1000008770,5000011805,FULFILLED,ARS,1,16500.0,1650.0,14850.0
11807,20250507,920,2,1,0,1970,2103,1000008771,5000011806,FULFILLED,ARS,2,13500.0,540.0,26460.0
11808,20240522,1120,2,1,0,167,550,1000008772,5000011807,FULFILLED,ARS,1,15000.0,750.0,14250.0
11809,20240907,1048,1,1,0,2793,1733,1000008773,5000011808,FULFILLED,ARS,2,12000.0,1200.0,22800.0
11810,20241027,653,1,1,0,1004,586,1000008774,5000011809,FULFILLED,ARS,2,12600.0,0.0,25200.0
11811,20241027,653,1,1,0,1004,586,1000008774,5000011810,FULFILLED,ARS,2,12000.0,1200.0,22800.0
11812,20240324,1090,1,1,0,769,11,1000008775,5000011811,FULFILLED,ARS,3,12000.0,720.0,35280.0
11813,20240331,192,1,1,0,1690,553,1000008776,5000011812,FULFILLED,ARS,3,12000.0,3600.0,32400.0
11814,20240521,684,2,2,3,45,3,1000008777,5000011813,FULFILLED,ARS,3,13500.0,810.0,39690.0
11815,20240521,684,2,2,3,45,3,1000008777,5000011814,FULFILLED,ARS,1,15000.0,300.0,14700.0
11816,20240619,1441,2,1,0,3047,111,1000008778,5000011815,FULFILLED,ARS,3,15750.0,0.0,47250.0
11817,20241014,467,1,1,0,1171,2108,1000008779,5000011816,FULFILLED,ARS,2,10800.0,432.0,21168.0
11818,20250624,754,2,1,0,3180,577,1000008780,5000011817,CREATED,ARS,3,13500.0,810.0,39690.0
11819,20240302,1057,2,2,2,0,2,1000008781,5000011818,PAID,ARS,3,15000.0,2250.0,42750.0
11820,20250102,100,1,2,1,438,1,1000008782,5000011819,FULFILLED,ARS,2,12000.0,480.0,23520.0
11821,20250102,100,1,2,1,438,1,1000008782,5000011820,FULFILLED,ARS,1,12000.0,240.0,11760.0
11822,20240906,1139,2,1,0,2280,2198,1000008783,5000011821,FULFILLED,ARS,1,15750.0,0.0,15750.0
11823,20240906,1139,2,1,0,2280,2198,1000008783,5000011822,FULFILLED,ARS,3,15000.0,2250.0,42750.0
11824,20241017,1419,1,1,0,2057,2754,1000008784,5000011823,FULFILLED,ARS,1,12000.0,240.0,11760.0
11825,20250824,686,1,1,0,389,30,1000008785,5000011824,FULFILLED,ARS,3,12000.0,0.0,36000.0
11826,20250824,686,2,1,0,389,30,1000008785,5000011825,FULFILLED,ARS,1,15000.0,0.0,15000.0
11827,20250127,49,2,2,1,1796,1,1000008786,5000011826,FULFILLED,ARS,2,15000.0,600.0,29400.0
11828,20250127,49,1,2,1,1796,1,1000008786,5000011827,FULFILLED,ARS,1,12000.0,1200.0,10800.0
11829,20250513,219,1,2,2,2306,2,1000008787,5000011828,PAID,ARS,2,12000.0,480.0,23520.0
11830,20241101,652,1,2,3,108,3,1000008788,5000011829,FULFILLED,ARS,2,10800.0,0.0,21600.0
11831,20241106,1431,1,2,3,2785,3,1000008789,5000011830,PAID,ARS,1,10800.0,1080.0,9720.0
11832,20250228,1423,1,1,0,667,1063,1000008790,5000011831,FULFILLED,ARS,3,12000.0,1800.0,34200.0
11833,20250209,208,1,2,4,667,4,1000008791,5000011832,CANCELLED,ARS,1,12000.0,0.0,12000.0
11834,20240520,695,1,1,0,923,1762,1000008792,5000011833,FULFILLED,ARS,2,12600.0,1260.0,23940.0
11835,20240520,695,2,1,0,923,1762,1000008792,5000011834,FULFILLED,ARS,1,15000.0,750.0,14250.0
11836,20240402,1128,1,2,4,415,4,1000008793,5000011835,FULFILLED,ARS,3,12600.0,3780.0,34020.0
11837,20250218,838,2,1,0,477,783,1000008794,5000011836,PAID,ARS,1,15000.0,1500.0,13500.0
11838,20241208,72,2,2,4,0,4,1000008795,5000011837,FULFILLED,ARS,3,15750.0,2362.5,44887.5
11839,20241208,72,2,2,4,0,4,1000008795,5000011838,FULFILLED,ARS,2,15750.0,3150.0,28350.0
11840,20250426,765,2,1,0,2892,280,1000008796,5000011839,FULFILLED,ARS,2,15750.0,3150.0,28350.0
11841,20250426,765,2,1,0,2892,280,1000008796,5000011840,FULFILLED,ARS,3,13500.0,4050.0,36450.0
11842,20241031,565,2,2,4,2611,4,1000008797,5000011841,FULFILLED,ARS,1,15750.0,315.0,15435.0
11843,20240729,107,1,1,0,42,2999,1000008798,5000011842,PAID,ARS,2,12000.0,1200.0,22800.0
11844,20240926,1248,1,1,0,3078,2825,1000008799,5000011843,FULFILLED,ARS,2,12000.0,0.0,24000.0
11845,20240926,1248,1,1,0,3078,2825,1000008799,5000011844,FULFILLED,ARS,3,12600.0,0.0,37800.0
11846,20250418,1296,2,1,0,0,1818,1000008800,5000011845,PAID,ARS,2,16500.0,1650.0,31350.0
11847,20240315,397,1,1,0,1534,518,1000008801,5000011846,FULFILLED,ARS,2,12000.0,1200.0,22800.0
11848,20240315,397,1,1,0,1534,518,1000008801,5000011847,FULFILLED,ARS,2,12000.0,0.0,24000.0
11849,20240315,397,2,1,0,1534,518,1000008801,5000011848,FULFILLED,ARS,1,13500.0,1350.0,12150.0
11850,20240911,1434,1,1,0,1085,1880,1000008802,5000011849,FULFILLED,ARS,2,12600.0,2520.0,22680.0
11851,20240115,394,2,1,0,2394,1462,1000008803,5000011850,FULFILLED,ARS,1,13500.0,0.0,13500.0
11852,20241107,213,1,2,2,809,2,1000008804,5000011851,FULFILLED,ARS,2,10800.0,1080.0,20520.0
11853,20250701,46,1,1,0,2527,2652,1000008805,5000011852,PAID,ARS,1,12600.0,1260.0,11340.0
11854,20240116,1191,2,1,0,3064,2202,1000008806,5000011853,PAID,ARS,3,15000.0,2250.0,42750.0
11855,20240707,1038,2,2,4,2580,4,1000008807,5000011854,FULFILLED,ARS,1,15000.0,1500.0,13500.0
11856,20250818,847,1,2,3,2421,3,1000008808,5000011855,FULFILLED,ARS,2,12000.0,480.0,23520.0
11857,20250818,847,1,2,3,2421,3,1000008808,5000011856,FULFILLED,ARS,1,10800.0,0.0,10800.0
11858,20250904,56,1,1,0,1739,984,1000008809,5000011857,FULFILLED,ARS,2,12000.0,2400.0,21600.0
11859,20250904,56,2,1,0,1739,984,1000008809,5000011858,FULFILLED,ARS,1,15000.0,1500.0,13500.0
11860,20250304,405,1,1,0,2217,215,1000008810,5000011859,FULFILLED,ARS,2,12600.0,504.0,24696.0
11861,20240614,467,1,1,0,0,1320,1000008811,5000011860,FULFILLED,ARS,2,12000.0,480.0,23520.0
11862,20240420,33,2,1,0,3093,815,1000008812,5000011861,FULFILLED,ARS,1,16500.0,1650.0,14850.0
11863,20250824,239,1,2,4,2603,4,1000008813,5000011862,PAID,ARS,2,12000.0,1200.0,22800.0
11864,20240401,888,2,1,0,0,3116,1000008814,5000011863,FULFILLED,ARS,1,13500.0,1350.0,12150.0
11865,20240519,622,1,2,2,2313,2,1000008815,5000011864,FULFILLED,ARS,2,12000.0,2400.0,21600.0
11866,20240302,533,1,1,0,1028,2374,1000008816,5000011865,FULFILLED,ARS,2,12000.0,480.0,23520.0
11867,20240310,715,2,1,0,763,442,1000008817,5000011866,FULFILLED,ARS,2,13500.0,1350.0,25650.0
11868,20240530,126,1,1,0,2709,1272,1000008818,5000011867,PAID,ARS,2,12000.0,480.0,23520.0
11869,20250920,919,2,1,0,1613,1079,1000008819,5000011868,FULFILLED,ARS,3,16500.0,4950.0,44550.0
11870,20250519,221,2,2,3,2877,3,1000008820,5000011869,FULFILLED,ARS,1,15000.0,300.0,14700.0
11871,20250709,266,2,1,0,2269,2120,1000008821,5000011870,FULFILLED,ARS,2,15000.0,3000.0,27000.0
11872,20240704,604,1,1,0,1208,1115,1000008822,5000011871,FULFILLED,ARS,3,12000.0,1800.0,34200.0
11873,20240704,604,2,1,0,1208,1115,1000008822,5000011872,FULFILLED,ARS,1,15000.0,0.0,15000.0
11874,20250126,684,1,2,3,2915,3,1000008823,5000011873,CANCELLED,ARS,3,12000.0,1800.0,34200.0
11875,20250126,684,1,2,3,2915,3,1000008823,5000011874,CANCELLED,ARS,3,12000.0,3600.0,32400.0
11876,20250126,684,1,2,3,2915,3,1000008823,5000011875,CANCELLED,ARS,1,12000.0,0.0,12000.0
11877,20240726,439,1,1,0,0,1453,1000008824,5000011876,CREATED,ARS,3,13200.0,0.0,39600.0
11878,20240722,694,2,2,1,2194,1,1000008825,5000011877,FULFILLED,ARS,1,15000.0,750.0,14250.0
11879,20250822,621,1,1,0,2588,1012,1000008826,5000011878,PAID,ARS,3,12000.0,0.0,36000.0
11880,20250121,558,1,1,0,75,623,1000008827,5000011879,CANCELLED,ARS,3,10800.0,648.0,31752.0
11881,20250121,558,1,1,0,75,623,1000008827,5000011880,CANCELLED,ARS,2,12600.0,1260.0,23940.0
11882,20240702,1005,1,1,0,608,529,1000008828,5000011881,CANCELLED,ARS,2,12000.0,480.0,23520.0
11883,20240709,1274,1,1,0,2002,279,1000008829,5000011882,FULFILLED,ARS,2,12600.0,1260.0,23940.0
11884,20240709,1274,1,1,0,2002,279,1000008829,5000011883,FULFILLED,ARS,3,13200.0,1980.0,37620.0
11885,20240123,1037,2,1,0,1360,2736,1000008830,5000011884,FULFILLED,ARS,1,15000.0,300.0,14700.0
11886,20240826,952,2,2,4,948,4,1000008831,5000011885,FULFILLED,ARS,2,13500.0,1350.0,25650.0
11887,20250602,1162,2,1,0,120,1184,1000008832,5000011886,PAID,ARS,1,15000.0,750.0,14250.0
11888,20250122,779,1,1,0,1022,2474,1000008833,5000011887,FULFILLED,ARS,1,10800.0,540.0,10260.0
11889,20250122,779,2,1,0,1022,2474,1000008833,5000011888,FULFILLED,ARS,2,15000.0,0.0,30000.0
11890,20240229,975,1,2,2,1309,2,1000008834,5000011889,FULFILLED,ARS,2,12000.0,2400.0,21600.0
11891,20250703,876,2,1,0,19,692,1000008835,5000011890,FULFILLED,ARS,1,15000.0,300.0,14700.0
11892,20240915,459,2,1,0,1618,3195,1000008836,5000011891,FULFILLED,ARS,1,13500.0,270.0,13230.0
11893,20240517,728,1,1,0,757,2943,1000008837,5000011892,FULFILLED,ARS,2,12000.0,2400.0,21600.0
11894,20241009,231,2,1,0,524,1533,1000008838,5000011893,FULFILLED,ARS,2,15750.0,1575.0,29925.0
11895,20240911,774,2,1,0,2763,3142,1000008839,5000011894,FULFILLED,ARS,1,15000.0,750.0,14250.0
11896,20240719,228,2,2,3,3063,3,1000008840,5000011895,PAID,ARS,2,15000.0,0.0,30000.0
11897,20240101,1386,1,1,0,2734,98,1000008841,5000011896,FULFILLED,ARS,2,12000.0,2400.0,21600.0
11898,20240607,618,1,1,0,1438,791,1000008842,5000011897,FULFILLED,ARS,3,10800.0,0.0,32400.0
11899,20240915,5,1,2,1,154,1,1000008843,5000011898,FULFILLED,ARS,3,10800.0,3240.0,29160.0
11900,20240915,5,1,2,1,154,1,1000008843,5000011899,FULFILLED,ARS,1,12000.0,600.0,11400.0
11901,20240122,950,2,1,0,2226,762,1000008844,5000011900,FULFILLED,ARS,3,16500.0,990.0,48510.0
11902,20241023,1412,2,2,4,190,4,1000008845,5000011901,FULFILLED,ARS,3,13500.0,0.0,40500.0
11903,20250704,475,2,1,0,1384,2267,1000008846,5000011902,FULFILLED,ARS,3,15000.0,4500.0,40500.0
11904,20240424,769,1,1,0,3006,263,1000008847,5000011903,FULFILLED,ARS,1,12000.0,1200.0,10800.0
11905,20240628,13,1,2,1,559,1,1000008848,5000011904,FULFILLED,ARS,2,12000.0,2400.0,21600.0
11906,20250430,921,1,1,0,1255,207,1000008849,5000011905,REFUNDED,ARS,2,12000.0,1200.0,22800.0
11907,20240408,1249,2,2,3,708,3,1000008850,5000011906,FULFILLED,ARS,1,15000.0,300.0,14700.0
11908,20250507,1278,1,1,0,0,986,1000008851,5000011907,FULFILLED,ARS,1,10800.0,0.0,10800.0
11909,20250507,1278,1,1,0,0,986,1000008851,5000011908,FULFILLED,ARS,3,12000.0,3600.0,32400.0
11910,20250409,876,1,1,0,2919,928,1000008852,5000011909,FULFILLED,ARS,3,12000.0,3600.0,32400.0
11911,20241024,53,2,2,2,0,2,1000008853,5000011910,FULFILLED,ARS,1,15750.0,1575.0,14175.0
11912,20250121,187,1,1,0,2592,2585,1000008854,5000011911,PAID,ARS,1,12000.0,240.0,11760.0
11913,20250508,935,1,1,0,1869,1142,1000008855,5000011912,FULFILLED,ARS,2,10800.0,2160.0,19440.0
11914,20240831,253,1,1,0,1958,692,1000008856,5000011913,FULFILLED,ARS,2,12000.0,1200.0,22800.0
11915,20240107,664,2,1,0,940,1400,1000008857,5000011914,FULFILLED,ARS,1,15000.0,1500.0,13500.0
11916,20240102,886,1,1,0,0,1777,1000008858,5000011915,FULFILLED,ARS,2,12600.0,1260.0,23940.0
11917,20240106,235,1,1,0,2988,1257,1000008859,5000011916,PAID,ARS,1,12000.0,600.0,11400.0
11918,20240125,322,2,1,0,2854,1077,1000008860,5000011917,PAID,ARS,1,16500.0,1650.0,14850.0
11919,20250917,1427,2,1,0,759,1121,1000008861,5000011918,FULFILLED,ARS,1,15000.0,750.0,14250.0
11920,20250608,1439,2,1,0,253,2491,1000008862,5000011919,FULFILLED,ARS,3,15750.0,4725.0,42525.0
11921,20240611,885,2,2,4,1219,4,1000008863,5000011920,FULFILLED,ARS,3,13500.0,0.0,40500.0
11922,20241009,874,2,1,0,838,2533,1000008864,5000011921,PAID,ARS,2,15750.0,3150.0,28350.0
11923,20241009,874,2,1,0,838,2533,1000008864,5000011922,PAID,ARS,1,15750.0,787.5,14962.5
11924,20240519,1083,2,1,0,2081,381,1000008865,5000011923,FULFILLED,ARS,1,15000.0,750.0,14250.0
11925,20240519,1083,2,1,0,2081,381,1000008865,5000011924,FULFILLED,ARS,2,15000.0,0.0,30000.0
11926,20240212,720,1,2,3,70,3,1000008866,5000011925,REFUNDED,ARS,2,12000.0,0.0,24000.0
11927,20240212,720,1,2,3,70,3,1000008866,5000011926,REFUNDED,ARS,2,12000.0,480.0,23520.0
