nps_responses_id,responded_date_id,customer_id,channel_id,nps_response_id,comment,score
1473,20250522,1378,2,13000001472,Entrega rápida y producto excelente,10
1474,20240924,1170,2,13000001473,Entrega rápida y producto excelente,8
1475,20250829,224,2,13000001474,Podría mejorar el empaque,10
1476,20241030,1127,1,13000001475,UNKNOWN,7
1477,20240603,1321,2,13000001476,Todo perfecto,9
1478,20241030,1371,2,13000001477,Podría mejorar el empaque,6
1479,20240716,726,1,13000001478,UNKNOWN,8
1480,20241205,874,2,13000001479,Entrega rápida y producto excelente,4
1481,20241119,370,2,13000001480,Volvería a comprar,5
1482,20240402,712,1,13000001481,Todo perfecto,9
1483,20241217,1315,2,13000001482,Podría mejorar el empaque,9
1484,20240413,1494,2,13000001483,Muy conforme con la calidad,6
1485,20240430,578,1,13000001484,Muy conforme con la calidad,8
1486,20250721,380,2,13000001485,UNKNOWN,8
1487,20241114,969,1,13000001486,Todo perfecto,7
1488,20240723,233,2,13000001487,Muy conforme con la calidad,7
1489,20240204,1027,2,13000001488,Tardó un poco más de lo esperado,7
1490,20250704,130,1,13000001489,Muy conforme con la calidad,10
1491,20251007,688,1,13000001490,Todo perfecto,10
1492,20241029,415,2,13000001491,Entrega rápida y producto excelente,7
1493,20240908,691,2,13000001492,Entrega rápida y producto excelente,1
1494,20240518,254,1,13000001493,Muy conforme con la calidad,9
1495,20250415,966,1,13000001494,Atención muy buena,10
1496,20250916,516,2,13000001495,Tardó un poco más de lo esperado,9
1497,20240304,40,1,13000001496,UNKNOWN,6
1498,20250502,28,2,13000001497,UNKNOWN,9
1499,20240212,464,2,13000001498,Atención muy buena,8
1500,20241028,1244,1,13000001499,Podría mejorar el empaque,10
1501,20250408,904,2,13000001500,UNKNOWN,10
1502,20250719,371,1,13000001501,Entrega rápida y producto excelente,8
1503,20241214,385,2,13000001502,Atención muy buena,9
1504,20250311,655,1,13000001503,Atención muy buena,7
1505,20240909,973,2,13000001504,Atención muy buena,10
1506,20250314,159,1,13000001505,Entrega rápida y producto excelente,3
1507,20240219,325,2,13000001506,Atención muy buena,9
1508,20240511,908,1,13000001507,Todo perfecto,7
1509,20240512,1022,1,13000001508,Muy conforme con la calidad,10
1510,20240731,410,2,13000001509,Tardó un poco más de lo esperado,10
1511,20240623,743,2,13000001510,Todo perfecto,8
1512,20250422,937,1,13000001511,Todo perfecto,8
1513,20250321,1301,1,13000001512,Tardó un poco más de lo esperado,10
1514,20241019,1313,1,13000001513,Volvería a comprar,5
1515,20250610,1245,2,13000001514,Volvería a comprar,10
1516,20240820,519,1,13000001515,Entrega rápida y producto excelente,10
1517,20250213,832,1,13000001516,Atención muy buena,0
1518,20240430,37,1,13000001517,Entrega rápida y producto excelente,2
1519,20250524,602,2,13000001518,UNKNOWN,10
1520,20241226,621,2,13000001519,Entrega rápida y producto excelente,2
1521,20240503,369,2,13000001520,Entrega rápida y producto excelente,8
1522,20241118,890,2,13000001521,UNKNOWN,7
1523,20240917,334,1,13000001522,Tardó un poco más de lo esperado,8
1524,20241216,347,1,13000001523,Podría mejorar el empaque,8
1525,20240513,1138,1,13000001524,Tardó un poco más de lo esperado,10
1526,20240514,1271,1,13000001525,Todo perfecto,8
1527,20250916,509,1,13000001526,Volvería a comprar,4
1528,20240217,1409,1,13000001527,Entrega rápida y producto excelente,7
1529,20240410,875,2,13000001528,Todo perfecto,6
1530,20250130,867,2,13000001529,Atención muy buena,8
1531,20241124,111,1,13000001530,Todo perfecto,5
1532,20250326,1486,1,13000001531,Muy conforme con la calidad,8
1533,20250819,1084,2,13000001532,Atención muy buena,10
1534,20250407,780,2,13000001533,Podría mejorar el empaque,8
1535,20241219,1037,1,13000001534,Todo perfecto,1
1536,20240221,592,1,13000001535,UNKNOWN,5
1537,20250918,1010,1,13000001536,Tardó un poco más de lo esperado,10
1538,20250512,1292,1,13000001537,Entrega rápida y producto excelente,3
1539,20240309,594,1,13000001538,Todo perfecto,5
1540,20240405,1453,1,13000001539,Atención muy buena,9
1541,20240214,119,1,13000001540,Volvería a comprar,10
1542,20240830,488,2,13000001541,UNKNOWN,1
1543,20250405,32,2,13000001542,Muy conforme con la calidad,3
1544,20240414,1340,1,13000001543,Todo perfecto,3
1545,20241121,783,1,13000001544,Todo perfecto,9
1546,20241216,72,2,13000001545,Tardó un poco más de lo esperado,8
1547,20240804,403,2,13000001546,Volvería a comprar,2
1548,20240116,890,2,13000001547,Tardó un poco más de lo esperado,9
1549,20240919,992,2,13000001548,Entrega rápida y producto excelente,8
1550,20241221,538,2,13000001549,Podría mejorar el empaque,6
1551,20240417,262,1,13000001550,UNKNOWN,9
1552,20250906,1256,2,13000001551,Muy conforme con la calidad,8
1553,20250327,704,1,13000001552,Podría mejorar el empaque,9
1554,20250402,417,2,13000001553,Volvería a comprar,9
1555,20250626,984,1,13000001554,UNKNOWN,9
1556,20250518,768,1,13000001555,Podría mejorar el empaque,7
1557,20250908,615,1,13000001556,UNKNOWN,9
1558,20240809,995,1,13000001557,Volvería a comprar,6
1559,20250326,56,2,13000001558,UNKNOWN,6
1560,20240809,1440,1,13000001559,Tardó un poco más de lo esperado,7
1561,20250802,832,1,13000001560,Todo perfecto,8
1562,20241210,217,2,13000001561,Podría mejorar el empaque,10
1563,20240822,1323,2,13000001562,Volvería a comprar,9
1564,20250212,803,1,13000001563,Atención muy buena,8
1565,20250108,512,1,13000001564,Volvería a comprar,10
1566,20240903,952,2,13000001565,Volvería a comprar,10
1567,20250213,1433,1,13000001566,UNKNOWN,10
1568,20250510,824,2,13000001567,Tardó un poco más de lo esperado,9
1569,20241207,384,1,13000001568,Volvería a comprar,7
1570,20240910,1029,2,13000001569,Volvería a comprar,8
1571,20250228,297,2,13000001570,Tardó un poco más de lo esperado,8
1572,20250504,1101,1,13000001571,Todo perfecto,6
1573,20240410,464,2,13000001572,Tardó un poco más de lo esperado,2
1574,20241101,727,1,13000001573,Atención muy buena,7
1575,20240207,71,1,13000001574,Entrega rápida y producto excelente,8
1576,20240401,520,2,13000001575,Tardó un poco más de lo esperado,8
1577,20250109,930,1,13000001576,Podría mejorar el empaque,9
1578,20250503,447,1,13000001577,Entrega rápida y producto excelente,8
1579,20241121,900,1,13000001578,Tardó un poco más de lo esperado,8
1580,20250411,304,1,13000001579,Atención muy buena,8
1581,20250911,954,2,13000001580,Podría mejorar el empaque,8
1582,20250507,765,1,13000001581,Muy conforme con la calidad,5
1583,20250902,731,1,13000001582,Podría mejorar el empaque,5
1584,20250923,938,1,13000001583,UNKNOWN,7
1585,20250728,105,1,13000001584,Podría mejorar el empaque,3
1586,20250825,1346,1,13000001585,Atención muy buena,7
1587,20240730,563,2,13000001586,Atención muy buena,5
1588,20250511,41,1,13000001587,Todo perfecto,7
1589,20240408,947,1,13000001588,Volvería a comprar,7
1590,20240717,1259,2,13000001589,Muy conforme con la calidad,9
1591,20250102,110,1,13000001590,Entrega rápida y producto excelente,7
1592,20240611,375,2,13000001591,UNKNOWN,6
1593,20250123,229,1,13000001592,Atención muy buena,5
1594,20240825,425,1,13000001593,Todo perfecto,8
1595,20250203,1452,2,13000001594,Muy conforme con la calidad,9
1596,20250225,366,1,13000001595,UNKNOWN,10
1597,20241009,983,2,13000001596,Todo perfecto,9
1598,20241010,1418,2,13000001597,Entrega rápida y producto excelente,10
1599,20250130,943,1,13000001598,Tardó un poco más de lo esperado,10
1600,20250707,1162,1,13000001599,Podría mejorar el empaque,10
1601,20240224,117,2,13000001600,Podría mejorar el empaque,10
1602,20240613,68,1,13000001601,UNKNOWN,9
1603,20250808,763,1,13000001602,Volvería a comprar,10
1604,20240123,45,1,13000001603,Muy conforme con la calidad,8
1605,20240515,930,1,13000001604,Tardó un poco más de lo esperado,10
1606,20240318,743,1,13000001605,Entrega rápida y producto excelente,3
1607,20250317,578,2,13000001606,Volvería a comprar,7
1608,20250315,1409,2,13000001607,Tardó un poco más de lo esperado,8
1609,20240828,831,2,13000001608,Volvería a comprar,9
1610,20250404,862,2,13000001609,Podría mejorar el empaque,9
1611,20240305,391,1,13000001610,Entrega rápida y producto excelente,5
1612,20240619,1044,1,13000001611,Tardó un poco más de lo esperado,9
1613,20241004,539,2,13000001612,Todo perfecto,8
1614,20250205,758,2,13000001613,Volvería a comprar,8
1615,20240407,616,2,13000001614,Volvería a comprar,5
1616,20250509,1281,1,13000001615,Atención muy buena,8
1617,20250710,1029,2,13000001616,Todo perfecto,9
1618,20250917,160,1,13000001617,Muy conforme con la calidad,10
1619,20241127,1004,2,13000001618,Muy conforme con la calidad,9
1620,20241103,522,2,13000001619,Atención muy buena,9
1621,20250702,474,1,13000001620,Todo perfecto,8
1622,20240729,809,2,13000001621,Tardó un poco más de lo esperado,3
1623,20250127,1000,2,13000001622,UNKNOWN,6
1624,20240804,657,1,13000001623,Volvería a comprar,10
1625,20250328,1183,1,13000001624,Todo perfecto,8
1626,20250922,549,2,13000001625,Entrega rápida y producto excelente,9
1627,20240211,1483,1,13000001626,Tardó un poco más de lo esperado,10
1628,20240605,958,1,13000001627,Tardó un poco más de lo esperado,8
1629,20240706,13,2,13000001628,Entrega rápida y producto excelente,10
1630,20250822,810,1,13000001629,Tardó un poco más de lo esperado,10
1631,20240717,1336,1,13000001630,Volvería a comprar,5
1632,20240411,672,1,13000001631,Todo perfecto,5
1633,20240716,445,1,13000001632,Podría mejorar el empaque,8
1634,20250531,1127,2,13000001633,Podría mejorar el empaque,6
1635,20241007,604,1,13000001634,Entrega rápida y producto excelente,8
1636,20250112,433,1,13000001635,Entrega rápida y producto excelente,7
1637,20251003,1234,1,13000001636,Todo perfecto,5
1638,20240615,70,1,13000001637,Todo perfecto,6
1639,20250824,540,1,13000001638,Todo perfecto,9
1640,20250224,606,1,13000001639,Atención muy buena,6
1641,20250303,1351,2,13000001640,UNKNOWN,9
1642,20250106,714,1,13000001641,Muy conforme con la calidad,10
1643,20241124,1011,2,13000001642,Entrega rápida y producto excelente,7
1644,20250409,349,2,13000001643,UNKNOWN,10
1645,20240210,422,2,13000001644,Todo perfecto,9
1646,20240327,972,2,13000001645,Muy conforme con la calidad,8
1647,20240901,1008,2,13000001646,Atención muy buena,8
1648,20241125,14,1,13000001647,Muy conforme con la calidad,2
1649,20240620,1124,1,13000001648,Atención muy buena,7
1650,20241117,976,2,13000001649,Entrega rápida y producto excelente,9
1651,20250221,1434,1,13000001650,Podría mejorar el empaque,8
1652,20240904,1388,2,13000001651,Entrega rápida y producto excelente,7
1653,20250519,1326,2,13000001652,Volvería a comprar,9
1654,20250814,1296,1,13000001653,Todo perfecto,8
1655,20250906,1414,1,13000001654,Muy conforme con la calidad,7
1656,20240312,751,2,13000001655,Todo perfecto,7
1657,20241013,825,2,13000001656,Entrega rápida y producto excelente,10
1658,20241225,1199,2,13000001657,Entrega rápida y producto excelente,8
1659,20240921,955,1,13000001658,Podría mejorar el empaque,7
1660,20240829,433,2,13000001659,Volvería a comprar,7
1661,20240301,1431,1,13000001660,Muy conforme con la calidad,5
1662,20251004,1274,1,13000001661,Podría mejorar el empaque,6
1663,20240114,1323,1,13000001662,Todo perfecto,2
1664,20240513,712,1,13000001663,Todo perfecto,3
1665,20241005,62,1,13000001664,Atención muy buena,10
1666,20241119,269,2,13000001665,Muy conforme con la calidad,4
1667,20241011,1214,1,13000001666,Todo perfecto,8
1668,20250225,242,2,13000001667,UNKNOWN,4
1669,20240630,118,1,13000001668,Tardó un poco más de lo esperado,8
1670,20250215,375,1,13000001669,Tardó un poco más de lo esperado,9
1671,20250302,597,2,13000001670,UNKNOWN,7
1672,20250711,928,1,13000001671,Tardó un poco más de lo esperado,8
1673,20240202,388,2,13000001672,Muy conforme con la calidad,9
1674,20240426,1141,1,13000001673,Tardó un poco más de lo esperado,6
1675,20250413,1358,2,13000001674,Entrega rápida y producto excelente,8
1676,20240226,882,2,13000001675,UNKNOWN,8
1677,20250802,402,1,13000001676,Todo perfecto,7
1678,20240229,542,1,13000001677,Podría mejorar el empaque,9
1679,20241129,901,1,13000001678,Atención muy buena,9
1680,20240614,386,1,13000001679,Todo perfecto,7
1681,20250329,1359,2,13000001680,Atención muy buena,7
1682,20240617,371,1,13000001681,Atención muy buena,9
1683,20240626,511,1,13000001682,Podría mejorar el empaque,7
1684,20240717,852,1,13000001683,Volvería a comprar,9
1685,20250804,668,1,13000001684,Podría mejorar el empaque,9
1686,20250831,999,2,13000001685,Entrega rápida y producto excelente,8
1687,20240920,380,1,13000001686,Volvería a comprar,10
1688,20250117,1485,2,13000001687,UNKNOWN,1
1689,20240323,1302,1,13000001688,UNKNOWN,8
1690,20250420,1319,1,13000001689,Podría mejorar el empaque,6
1691,20240115,196,1,13000001690,Muy conforme con la calidad,7
1692,20250928,343,2,13000001691,Tardó un poco más de lo esperado,6
1693,20241230,518,2,13000001692,Podría mejorar el empaque,9
1694,20240318,414,2,13000001693,Entrega rápida y producto excelente,9
1695,20250616,415,2,13000001694,Entrega rápida y producto excelente,9
1696,20250811,1372,1,13000001695,Muy conforme con la calidad,8
1697,20240316,995,1,13000001696,Muy conforme con la calidad,7
1698,20250707,487,1,13000001697,Volvería a comprar,3
1699,20240309,279,1,13000001698,UNKNOWN,8
1700,20240508,1176,1,13000001699,Todo perfecto,8
1701,20241128,1166,2,13000001700,Todo perfecto,9
1702,20241001,996,2,13000001701,Muy conforme con la calidad,8
1703,20240602,746,1,13000001702,Podría mejorar el empaque,5
1704,20250927,1048,1,13000001703,Entrega rápida y producto excelente,7
1705,20240109,1042,2,13000001704,Podría mejorar el empaque,4
1706,20250830,433,1,13000001705,Tardó un poco más de lo esperado,7
1707,20250618,671,1,13000001706,Todo perfecto,10
1708,20250829,347,1,13000001707,Muy conforme con la calidad,10
1709,20240901,878,1,13000001708,Atención muy buena,1
1710,20240129,1432,1,13000001709,Todo perfecto,2
1711,20250827,160,2,13000001710,Todo perfecto,8
1712,20250528,339,1,13000001711,Todo perfecto,9
1713,20250425,119,1,13000001712,Entrega rápida y producto excelente,1
1714,20241105,462,2,13000001713,Volvería a comprar,9
1715,20250803,744,1,13000001714,Tardó un poco más de lo esperado,7
1716,20240328,760,2,13000001715,Volvería a comprar,6
1717,20240725,189,2,13000001716,Atención muy buena,7
1718,20240426,720,1,13000001717,Volvería a comprar,7
1719,20240903,1034,2,13000001718,UNKNOWN,9
1720,20250806,1346,2,13000001719,Volvería a comprar,3
1721,20250902,1281,1,13000001720,Podría mejorar el empaque,8
1722,20241225,463,1,13000001721,Todo perfecto,4
1723,20240207,665,2,13000001722,Todo perfecto,0
1724,20250318,42,1,13000001723,Todo perfecto,9
1725,20241118,24,1,13000001724,Podría mejorar el empaque,8
1726,20241126,1004,1,13000001725,UNKNOWN,7
1727,20240125,1220,2,13000001726,Podría mejorar el empaque,9
1728,20250419,794,1,13000001727,Podría mejorar el empaque,7
1729,20240219,184,2,13000001728,Todo perfecto,9
1730,20240627,78,2,13000001729,Atención muy buena,7
1731,20250218,246,1,13000001730,Tardó un poco más de lo esperado,8
1732,20240324,519,1,13000001731,Muy conforme con la calidad,5
1733,20250609,569,1,13000001732,Podría mejorar el empaque,7
1734,20241020,721,2,13000001733,Volvería a comprar,8
1735,20240515,234,2,13000001734,Entrega rápida y producto excelente,10
1736,20240904,355,2,13000001735,Volvería a comprar,9
1737,20250908,1477,1,13000001736,Atención muy buena,4
1738,20250526,292,1,13000001737,Muy conforme con la calidad,2
1739,20250807,829,2,13000001738,UNKNOWN,5
1740,20240409,637,1,13000001739,Tardó un poco más de lo esperado,3
1741,20240322,481,1,13000001740,UNKNOWN,7
1742,20250321,117,2,13000001741,Todo perfecto,10
1743,20250603,427,1,13000001742,Volvería a comprar,0
1744,20250130,971,1,13000001743,Volvería a comprar,7
1745,20241124,891,1,13000001744,Tardó un poco más de lo esperado,7
1746,20250312,1400,2,13000001745,UNKNOWN,8
1747,20240814,1360,1,13000001746,Muy conforme con la calidad,2
1748,20240610,1227,1,13000001747,Atención muy buena,6
1749,20240925,581,1,13000001748,Tardó un poco más de lo esperado,2
1750,20240424,884,2,13000001749,Todo perfecto,8
1751,20250906,609,2,13000001750,Tardó un poco más de lo esperado,8
1752,20250409,500,2,13000001751,Todo perfecto,6
1753,20241010,325,2,13000001752,UNKNOWN,10
1754,20240313,848,1,13000001753,Podría mejorar el empaque,10
1755,20241009,1116,1,13000001754,Atención muy buena,8
1756,20250916,1251,2,13000001755,Volvería a comprar,8
1757,20241119,1439,2,13000001756,Entrega rápida y producto excelente,2
1758,20240911,900,2,13000001757,Tardó un poco más de lo esperado,7
1759,20240903,434,1,13000001758,Podría mejorar el empaque,10
1760,20250730,134,2,13000001759,Entrega rápida y producto excelente,10
1761,20251007,131,2,13000001760,Tardó un poco más de lo esperado,9
1762,20250304,547,2,13000001761,Volvería a comprar,6
1763,20240831,946,1,13000001762,Tardó un poco más de lo esperado,3
1764,20250110,1267,1,13000001763,Tardó un poco más de lo esperado,10
1765,20240408,331,2,13000001764,Volvería a comprar,10
1766,20250723,44,1,13000001765,Atención muy buena,3
1767,20240402,1194,2,13000001766,Muy conforme con la calidad,9
1768,20250609,734,1,13000001767,Volvería a comprar,6
1769,20240829,543,2,13000001768,Muy conforme con la calidad,9
1770,20250324,140,1,13000001769,Entrega rápida y producto excelente,8
1771,20241001,474,2,13000001770,Podría mejorar el empaque,6
1772,20240119,1038,1,13000001771,Podría mejorar el empaque,9
1773,20240614,925,2,13000001772,UNKNOWN,3
1774,20240402,301,2,13000001773,Atención muy buena,1
1775,20241214,750,2,13000001774,Todo perfecto,10
1776,20240705,828,1,13000001775,Podría mejorar el empaque,10
1777,20241009,1174,1,13000001776,Podría mejorar el empaque,6
1778,20240529,882,2,13000001777,Volvería a comprar,10
1779,20241217,1440,1,13000001778,Atención muy buena,7
1780,20240909,422,1,13000001779,Volvería a comprar,6
1781,20240518,505,1,13000001780,Entrega rápida y producto excelente,10
1782,20240407,105,2,13000001781,Volvería a comprar,4
1783,20240507,524,1,13000001782,Tardó un poco más de lo esperado,4
1784,20241120,220,2,13000001783,Entrega rápida y producto excelente,0
1785,20250124,737,1,13000001784,Atención muy buena,9
1786,20240428,68,1,13000001785,Volvería a comprar,8
1787,20241123,975,1,13000001786,Muy conforme con la calidad,4
1788,20250108,12,2,13000001787,Tardó un poco más de lo esperado,5
1789,20240507,1284,2,13000001788,Muy conforme con la calidad,9
1790,20240707,326,1,13000001789,Muy conforme con la calidad,9
1791,20250217,1098,2,13000001790,Atención muy buena,9
1792,20240814,727,2,13000001791,Atención muy buena,8
1793,20240414,521,2,13000001792,Volvería a comprar,3
1794,20240923,5,2,13000001793,Volvería a comprar,6
1795,20241101,1079,1,13000001794,Tardó un poco más de lo esperado,9
1796,20250702,971,1,13000001795,Tardó un poco más de lo esperado,1
1797,20250611,841,2,13000001796,Atención muy buena,8
1798,20240613,1327,2,13000001797,Todo perfecto,6
1799,20250301,435,1,13000001798,Volvería a comprar,8
1800,20240416,376,2,13000001799,Entrega rápida y producto excelente,8
1801,20240328,88,1,13000001800,UNKNOWN,6
1802,20250425,299,2,13000001801,Todo perfecto,6
1803,20240606,687,2,13000001802,Todo perfecto,10
1804,20250908,476,2,13000001803,Atención muy buena,4
1805,20240806,1013,1,13000001804,UNKNOWN,3
1806,20250802,578,1,13000001805,Tardó un poco más de lo esperado,8
1807,20250408,32,1,13000001806,UNKNOWN,8
1808,20241115,213,2,13000001807,Volvería a comprar,3
1809,20250331,766,2,13000001808,Entrega rápida y producto excelente,6
1810,20250920,509,1,13000001809,Podría mejorar el empaque,8
1811,20240906,725,2,13000001810,UNKNOWN,2
1812,20241220,3,2,13000001811,Atención muy buena,10
1813,20241123,1003,2,13000001812,Todo perfecto,8
1814,20240924,825,1,13000001813,Todo perfecto,3
1815,20250825,458,1,13000001814,Tardó un poco más de lo esperado,6
1816,20250821,1342,1,13000001815,UNKNOWN,8
1817,20240729,1391,2,13000001816,Tardó un poco más de lo esperado,4
1818,20250527,1246,2,13000001817,Tardó un poco más de lo esperado,8
1819,20250702,719,1,13000001818,Podría mejorar el empaque,3
1820,20250121,209,1,13000001819,Atención muy buena,8
1821,20250401,71,2,13000001820,Podría mejorar el empaque,8
1822,20240914,156,2,13000001821,Todo perfecto,9
1823,20240324,1148,1,13000001822,Podría mejorar el empaque,9
1824,20240122,1184,2,13000001823,Podría mejorar el empaque,7
1825,20240214,1116,1,13000001824,Muy conforme con la calidad,7
1826,20250410,623,2,13000001825,Entrega rápida y producto excelente,6
1827,20250131,1330,1,13000001826,Entrega rápida y producto excelente,9
1828,20240208,370,1,13000001827,Volvería a comprar,4
1829,20240324,566,1,13000001828,Volvería a comprar,7
1830,20240323,93,2,13000001829,Entrega rápida y producto excelente,10
1831,20250120,814,1,13000001830,Muy conforme con la calidad,1
1832,20251007,247,1,13000001831,Todo perfecto,9
1833,20250527,1286,2,13000001832,Atención muy buena,1
1834,20240726,1290,2,13000001833,Entrega rápida y producto excelente,9
1835,20240922,1222,2,13000001834,Muy conforme con la calidad,8
1836,20241001,736,2,13000001835,Tardó un poco más de lo esperado,10
1837,20250409,1135,1,13000001836,Entrega rápida y producto excelente,8
1838,20250225,3,2,13000001837,Muy conforme con la calidad,10
1839,20241028,997,1,13000001838,Tardó un poco más de lo esperado,9
1840,20240511,957,1,13000001839,UNKNOWN,6
1841,20250406,1455,2,13000001840,Atención muy buena,1
1842,20250126,918,1,13000001841,Entrega rápida y producto excelente,9
1843,20240516,69,1,13000001842,Podría mejorar el empaque,10
1844,20250610,663,1,13000001843,Podría mejorar el empaque,6
1845,20250302,209,1,13000001844,UNKNOWN,3
1846,20250803,71,2,13000001845,UNKNOWN,9
1847,20240428,758,1,13000001846,Volvería a comprar,3
1848,20241111,549,2,13000001847,Entrega rápida y producto excelente,2
1849,20250525,1099,1,13000001848,Atención muy buena,5
1850,20240222,26,2,13000001849,Muy conforme con la calidad,9
1851,20240417,1176,2,13000001850,Tardó un poco más de lo esperado,9
1852,20240921,436,1,13000001851,Muy conforme con la calidad,7
1853,20240304,562,1,13000001852,Volvería a comprar,7
1854,20240826,487,2,13000001853,Entrega rápida y producto excelente,8
1855,20241013,1253,1,13000001854,UNKNOWN,8
1856,20250730,1466,1,13000001855,Entrega rápida y producto excelente,9
1857,20250630,348,2,13000001856,UNKNOWN,2
1858,20250420,472,1,13000001857,Volvería a comprar,8
1859,20250426,900,1,13000001858,Todo perfecto,10
1860,20250327,296,1,13000001859,Entrega rápida y producto excelente,8
1861,20250323,514,2,13000001860,Volvería a comprar,8
1862,20250516,672,2,13000001861,Muy conforme con la calidad,8
1863,20240504,564,2,13000001862,UNKNOWN,8
1864,20240321,541,2,13000001863,Muy conforme con la calidad,5
1865,20250214,194,1,13000001864,Podría mejorar el empaque,5
1866,20241117,169,1,13000001865,UNKNOWN,8
1867,20250909,793,2,13000001866,Tardó un poco más de lo esperado,6
1868,20250623,189,2,13000001867,Todo perfecto,8
1869,20241215,1371,2,13000001868,Tardó un poco más de lo esperado,8
1870,20250521,863,2,13000001869,Entrega rápida y producto excelente,5
1871,20241006,250,1,13000001870,Podría mejorar el empaque,8
1872,20240702,296,2,13000001871,Podría mejorar el empaque,8
1873,20240124,548,2,13000001872,Todo perfecto,9
1874,20240701,1224,1,13000001873,Muy conforme con la calidad,9
1875,20241008,1051,1,13000001874,Podría mejorar el empaque,6
1876,20250119,706,2,13000001875,Atención muy buena,9
1877,20240328,205,1,13000001876,Todo perfecto,8
1878,20240803,384,1,13000001877,Podría mejorar el empaque,10
1879,20240317,426,2,13000001878,Entrega rápida y producto excelente,10
1880,20241113,144,2,13000001879,Todo perfecto,5
1881,20240513,324,1,13000001880,Todo perfecto,9
1882,20241104,417,1,13000001881,Volvería a comprar,9
1883,20240927,15,1,13000001882,Tardó un poco más de lo esperado,9
1884,20241106,577,1,13000001883,Todo perfecto,2
1885,20240531,172,2,13000001884,Volvería a comprar,6
1886,20250409,1414,2,13000001885,Atención muy buena,10
1887,20250309,570,1,13000001886,UNKNOWN,1
1888,20250612,327,1,13000001887,Atención muy buena,7
1889,20240518,1287,1,13000001888,Todo perfecto,7
1890,20251007,446,1,13000001889,Podría mejorar el empaque,3
1891,20240325,1270,1,13000001890,UNKNOWN,9
1892,20250605,1294,1,13000001891,Volvería a comprar,4
1893,20250125,233,2,13000001892,Podría mejorar el empaque,10
1894,20250605,793,1,13000001893,Entrega rápida y producto excelente,6
1895,20240218,949,1,13000001894,Atención muy buena,2
1896,20250304,1469,2,13000001895,Atención muy buena,7
1897,20250702,176,2,13000001896,Entrega rápida y producto excelente,1
1898,20250802,1393,2,13000001897,Podría mejorar el empaque,0
1899,20250318,831,2,13000001898,Atención muy buena,5
1900,20241014,245,1,13000001899,Entrega rápida y producto excelente,7
1901,20250103,293,2,13000001900,Podría mejorar el empaque,7
1902,20250715,779,1,13000001901,Volvería a comprar,3
1903,20250814,30,1,13000001902,Podría mejorar el empaque,8
1904,20240911,253,1,13000001903,Tardó un poco más de lo esperado,8
1905,20240510,1065,1,13000001904,Muy conforme con la calidad,9
1906,20250831,124,1,13000001905,Atención muy buena,9
1907,20240521,1026,1,13000001906,Tardó un poco más de lo esperado,9
1908,20250729,1238,1,13000001907,UNKNOWN,5
1909,20250501,59,2,13000001908,Podría mejorar el empaque,10
1910,20241226,204,2,13000001909,Volvería a comprar,10
1911,20240328,775,1,13000001910,Podría mejorar el empaque,8
1912,20240921,584,1,13000001911,Tardó un poco más de lo esperado,0
1913,20241004,1202,2,13000001912,Podría mejorar el empaque,9
1914,20240727,1333,1,13000001913,Todo perfecto,6
1915,20240520,6,2,13000001914,Atención muy buena,6
1916,20240419,1315,1,13000001915,Entrega rápida y producto excelente,10
1917,20250527,733,1,13000001916,Atención muy buena,10
1918,20250131,1002,1,13000001917,Muy conforme con la calidad,7
1919,20250906,498,2,13000001918,Volvería a comprar,6
1920,20250406,979,1,13000001919,Volvería a comprar,8
1921,20240703,880,1,13000001920,Muy conforme con la calidad,5
1922,20250109,459,2,13000001921,Atención muy buena,10
1923,20250108,956,2,13000001922,UNKNOWN,6
1924,20240704,685,1,13000001923,Tardó un poco más de lo esperado,10
1925,20240722,489,2,13000001924,Atención muy buena,10
1926,20250705,798,1,13000001925,Entrega rápida y producto excelente,10
1927,20250610,757,2,13000001926,Entrega rápida y producto excelente,8
1928,20240221,930,1,13000001927,Tardó un poco más de lo esperado,4
1929,20241102,725,1,13000001928,Podría mejorar el empaque,7
1930,20250831,173,1,13000001929,Entrega rápida y producto excelente,2
1931,20240717,1265,1,13000001930,Entrega rápida y producto excelente,10
1932,20240621,724,1,13000001931,Volvería a comprar,8
1933,20250420,302,2,13000001932,Entrega rápida y producto excelente,10
1934,20250515,817,2,13000001933,Todo perfecto,7
1935,20250526,425,1,13000001934,Atención muy buena,5
1936,20240221,1039,1,13000001935,Tardó un poco más de lo esperado,10
1937,20250521,1278,1,13000001936,Todo perfecto,1
1938,20250216,1151,1,13000001937,Entrega rápida y producto excelente,6
1939,20241115,181,1,13000001938,Entrega rápida y producto excelente,9
1940,20241104,690,1,13000001939,Atención muy buena,10
1941,20240119,1120,2,13000001940,Atención muy buena,6
1942,20250117,423,2,13000001941,Volvería a comprar,6
1943,20241006,1109,2,13000001942,Todo perfecto,10
1944,20240415,224,2,13000001943,Todo perfecto,8
1945,20240329,1457,2,13000001944,Volvería a comprar,10
1946,20240405,22,2,13000001945,Podría mejorar el empaque,4
1947,20250129,743,2,13000001946,Podría mejorar el empaque,9
1948,20241103,1123,1,13000001947,Atención muy buena,10
1949,20250917,1065,1,13000001948,UNKNOWN,9
1950,20240313,1278,1,13000001949,UNKNOWN,6
1951,20240620,779,2,13000001950,Entrega rápida y producto excelente,0
1952,20250424,498,1,13000001951,Atención muy buena,9
1953,20250716,171,2,13000001952,Muy conforme con la calidad,5
