shipments_id,shipped_date_id,delivered_date_id,order_date_id,costumer_id,shipment_location_id,order_id,carrier,tracking_number,shipment_status,delivery_time_days
11033,20240107,20240111,20240106,227,2447,1000011032,Correo Argentino,TRK-XFILOS50VP,DELIVERED,4.0
11034,20241023,20241026,20241022,1378,535,1000011033,Correo Argentino,TRK-12NMXXD7DE,DELIVERED,3.0
11035,0,0,20240119,112,1750,1000011034,Correo Argentino,UNKNOWN,CANCELLED,0.0
11036,20240724,20240728,20240723,393,2825,1000011035,Correo Argentino,TRK-0B6XYHY16O,DELIVERED,4.0
11037,20250817,20250818,20250817,489,2,1000011036,PICKUP,UNKNOWN,DELIVERED,1.0
11038,20250908,20250909,20250908,831,2,1000011037,PICKUP,UNKNOWN,SHIPPED,1.0
11039,20240906,20240910,20240905,951,840,1000011038,Correo Argentino,TRK-GMMUKAX5F9,DELIVERED,4.0
11040,20240825,20240829,20240824,150,3180,1000011039,Correo Argentino,TRK-5CBWC0Z9LW,DELIVERED,4.0
11041,20241031,20241101,20241031,1306,3,1000011040,PICKUP,UNKNOWN,DELIVERED,1.0
11042,20241203,20241204,20241203,849,3,1000011041,PICKUP,UNKNOWN,DELIVERED,1.0
11043,20240925,20240929,20240924,165,2909,1000011042,Correo Argentino,TRK-30JBE93SRU,DELIVERED,4.0
11044,20250120,20250121,20250120,1090,1,1000011043,PICKUP,UNKNOWN,SHIPPED,1.0
11045,20240518,20240523,20240517,63,1820,1000011044,Correo Argentino,TRK-78L0TVL3S8,DELIVERED,5.0
11046,20240123,20240124,20240123,47,1,1000011045,PICKUP,UNKNOWN,DELIVERED,1.0
11047,20240403,20240405,20240402,197,786,1000011046,Correo Argentino,TRK-E32ZPIRU9G,DELIVERED,2.0
11048,20250211,20250213,20250210,951,476,1000011047,Correo Argentino,TRK-Y8KISVWET8,DELIVERED,2.0
11049,20241126,20241130,20241125,384,2881,1000011048,Correo Argentino,TRK-SM018XDE2H,DELIVERED,4.0
11050,20241007,20241009,20241006,359,2820,1000011049,Correo Argentino,TRK-0WFSNI7WAS,DELIVERED,2.0
11051,20240819,20240820,20240819,505,1,1000011050,PICKUP,UNKNOWN,DELIVERED,1.0
11052,20250106,20250111,20250105,296,888,1000011051,Correo Argentino,TRK-L8NWVX0E7E,DELIVERED,5.0
11053,20250822,20250826,20250821,32,2525,1000011052,Correo Argentino,TRK-7XEEPR4EBK,DELIVERED,4.0
11054,20250101,20250102,20250101,459,2,1000011053,PICKUP,UNKNOWN,DELIVERED,1.0
11055,20240204,20240208,20240203,468,309,1000011054,Correo Argentino,TRK-MCRTDBNAGY,SHIPPED,4.0
11056,20240531,20240601,20240531,1204,2,1000011055,PICKUP,UNKNOWN,DELIVERED,1.0
11057,0,0,20240407,1329,1231,1000011056,Correo Argentino,UNKNOWN,CANCELLED,0.0
11058,20240418,20240420,20240417,835,2570,1000011057,Correo Argentino,TRK-II1MSJOUBG,DELIVERED,2.0
11059,20250715,20250716,20250715,828,4,1000011058,PICKUP,UNKNOWN,DELIVERED,1.0
11060,20250101,20250104,20241231,1175,2246,1000011059,Correo Argentino,TRK-DKB4QPTWNO,DELIVERED,3.0
11061,20240113,20240119,20240112,1486,2262,1000011060,Correo Argentino,TRK-21IS2IUITZ,DELIVERED,6.0
11062,20240802,20240803,20240802,1319,3,1000011061,PICKUP,UNKNOWN,DELIVERED,1.0
11063,20250715,20250716,20250715,78,2,1000011062,PICKUP,UNKNOWN,DELIVERED,1.0
11064,20240722,20240724,20240721,1439,1150,1000011063,Correo Argentino,TRK-L6SWY2EQF9,DELIVERED,2.0
11065,20240702,20240704,20240701,1405,2444,1000011064,Correo Argentino,TRK-D1YEHPLDZ0,DELIVERED,2.0
11066,20250201,20250203,20250131,255,2111,1000011065,Correo Argentino,TRK-EPP12Y0AG1,DELIVERED,2.0
11067,20250805,20250810,20250804,251,1889,1000011066,Correo Argentino,TRK-N5RJLNW9FB,DELIVERED,5.0
11068,20241216,20241221,20241215,849,2079,1000011067,Correo Argentino,TRK-F7LWVRC1GW,SHIPPED,5.0
11069,20250602,20250607,20250601,1380,529,1000011068,Correo Argentino,TRK-SEM76FND19,DELIVERED,5.0
11070,0,0,20240203,393,4,1000011069,PICKUP,UNKNOWN,CANCELLED,0.0
11071,20240306,20240310,20240305,1129,2032,1000011070,Correo Argentino,TRK-Q63HVINYXT,DELIVERED,4.0
11072,20250926,20250927,20250926,27,1,1000011071,PICKUP,UNKNOWN,DELIVERED,1.0
11073,0,0,20250311,1324,2490,1000011072,Correo Argentino,UNKNOWN,CANCELLED,0.0
11074,20250309,20250310,20250309,965,4,1000011073,PICKUP,UNKNOWN,DELIVERED,1.0
11075,20240828,20240901,20240827,804,2414,1000011074,Correo Argentino,TRK-WIGF9VIQKI,DELIVERED,4.0
11076,20240720,20240721,20240720,1107,4,1000011075,PICKUP,UNKNOWN,DELIVERED,1.0
11077,20240517,20240521,20240516,1186,2799,1000011076,Correo Argentino,TRK-1SVQBX0EQ5,DELIVERED,4.0
11078,20240401,20240402,20240401,186,3,1000011077,PICKUP,UNKNOWN,SHIPPED,1.0
11079,20250319,20250321,20250318,778,2465,1000011078,Correo Argentino,TRK-OB12NFZSI8,DELIVERED,2.0
11080,20240304,20240309,20240303,31,1539,1000011079,Correo Argentino,TRK-02YHQWXU3M,DELIVERED,5.0
11081,20250619,20250622,20250618,207,2517,1000011080,Correo Argentino,TRK-IJFYOIGABI,DELIVERED,3.0
11082,20250213,20250217,20250212,1010,1836,1000011081,Correo Argentino,TRK-YOP6DORWR1,DELIVERED,4.0
11083,20240620,20240625,20240619,1178,2765,1000011082,Correo Argentino,TRK-PUPO01P1V4,SHIPPED,5.0
11084,0,0,20250606,1419,1005,1000011083,Correo Argentino,UNKNOWN,CANCELLED,0.0
11085,20250412,20250418,20250411,1202,1908,1000011084,Correo Argentino,TRK-G4SFCY1K7X,DELIVERED,6.0
11086,0,0,20240511,1462,1644,1000011085,Correo Argentino,UNKNOWN,CANCELLED,0.0
11087,20250102,20250105,20250101,299,272,1000011086,Correo Argentino,TRK-B4RAEXYMBQ,DELIVERED,3.0
11088,0,0,20250323,896,1562,1000011087,Correo Argentino,UNKNOWN,CANCELLED,0.0
11089,20241107,20241108,20241107,800,2,1000011088,PICKUP,UNKNOWN,DELIVERED,1.0
11090,20240331,20240401,20240331,304,2,1000011089,PICKUP,UNKNOWN,DELIVERED,1.0
11091,20240104,20240105,20240104,1268,2,1000011090,PICKUP,UNKNOWN,DELIVERED,1.0
11092,20250823,20250824,20250823,1135,1,1000011091,PICKUP,UNKNOWN,DELIVERED,1.0
11093,20240227,20240301,20240226,915,412,1000011092,Correo Argentino,TRK-ETNW0DGXV3,SHIPPED,3.0
11094,20241211,20241212,20241211,1400,2,1000011093,PICKUP,UNKNOWN,DELIVERED,1.0
11095,20241226,20241227,20241226,1342,4,1000011094,PICKUP,UNKNOWN,DELIVERED,1.0
11096,20250825,20250901,20250824,464,281,1000011095,Correo Argentino,TRK-DJU05K2396,DELIVERED,7.0
11097,20241010,20241012,20241009,556,2916,1000011096,Correo Argentino,TRK-UL30IRKYSP,DELIVERED,2.0
11098,20250823,20250824,20250823,999,3,1000011097,PICKUP,UNKNOWN,DELIVERED,1.0
11099,20240201,20240205,20240131,1011,210,1000011098,Correo Argentino,TRK-R3EANZDY8Y,DELIVERED,4.0
11100,20250426,20250427,20250426,1314,3,1000011099,PICKUP,UNKNOWN,SHIPPED,1.0
11101,20241114,20241117,20241113,1387,2754,1000011100,Correo Argentino,TRK-FR2MUAENWK,DELIVERED,3.0
11102,20250525,20250530,20250524,849,453,1000011101,Correo Argentino,TRK-7QL29FGCZR,DELIVERED,5.0
11103,20241225,20241227,20241224,183,1741,1000011102,Correo Argentino,TRK-5VN0QXPPY1,SHIPPED,2.0
11104,20240323,20240324,20240323,589,3,1000011103,PICKUP,UNKNOWN,DELIVERED,1.0
11105,0,0,20240901,675,2791,1000011104,Correo Argentino,UNKNOWN,CANCELLED,0.0
11106,20241216,20241223,20241215,1051,2190,1000011105,Correo Argentino,TRK-C6RESFQ8HT,DELIVERED,7.0
11107,20240820,20240823,20240819,1093,1673,1000011106,Correo Argentino,TRK-JJOWTQB7T3,DELIVERED,3.0
11108,20240529,20240530,20240529,687,3,1000011107,PICKUP,UNKNOWN,DELIVERED,1.0
11109,20241104,20241111,20241103,1456,1387,1000011108,Correo Argentino,TRK-HA2UD420FX,DELIVERED,7.0
11110,20250530,20250602,20250529,862,1170,1000011109,Correo Argentino,TRK-VQU6KJZFK4,DELIVERED,3.0
11111,20240701,20240702,20240701,1127,1,1000011110,PICKUP,UNKNOWN,SHIPPED,1.0
11112,0,0,20250914,80,283,1000011111,Correo Argentino,UNKNOWN,CANCELLED,0.0
11113,20250119,20250123,20250118,855,1790,1000011112,Correo Argentino,TRK-C1KAIHL2LR,DELIVERED,4.0
11114,20250603,20250604,20250603,252,2,1000011113,PICKUP,UNKNOWN,DELIVERED,1.0
11115,20240913,20240918,20240912,465,2594,1000011114,Correo Argentino,TRK-499ZX1GAEH,DELIVERED,5.0
11116,20250823,20250824,20250823,1073,1,1000011115,PICKUP,UNKNOWN,SHIPPED,1.0
11117,20241218,20241219,20241218,865,1,1000011116,PICKUP,UNKNOWN,DELIVERED,1.0
11118,20250330,20250331,20250330,482,4,1000011117,PICKUP,UNKNOWN,DELIVERED,1.0
11119,0,0,20240213,405,1741,1000011118,Correo Argentino,UNKNOWN,CANCELLED,0.0
11120,20240621,20240623,20240620,353,3180,1000011119,Correo Argentino,TRK-M0IAD7WOGU,DELIVERED,2.0
11121,20250225,20250302,20250224,171,313,1000011120,Correo Argentino,TRK-TZGX48E1CM,SHIPPED,5.0
11122,20250807,20250808,20250807,281,3,1000011121,PICKUP,UNKNOWN,DELIVERED,1.0
11123,20250810,20250812,20250809,1067,2467,1000011122,Correo Argentino,TRK-9CVLG1HGDY,DELIVERED,2.0
11124,20240512,20240517,20240511,1376,1508,1000011123,Correo Argentino,TRK-60EMEM0L0O,DELIVERED,5.0
11125,20240402,20240404,20240401,231,2624,1000011124,Correo Argentino,TRK-9DZ4CFJYB3,DELIVERED,2.0
11126,20240922,20240926,20240921,17,3175,1000011125,Correo Argentino,TRK-4PH7X3V0T3,DELIVERED,4.0
11127,0,0,20241031,939,1,1000011126,PICKUP,UNKNOWN,CANCELLED,0.0
11128,20240225,20240226,20240225,486,2,1000011127,PICKUP,UNKNOWN,DELIVERED,1.0
11129,20250412,20250416,20250411,1184,3127,1000011128,Correo Argentino,TRK-LWUDTU8HY0,DELIVERED,4.0
11130,20241218,20241223,20241217,843,1002,1000011129,Correo Argentino,TRK-AJXZ2FE2Y7,DELIVERED,5.0
11131,20240503,20240507,20240502,1383,2206,1000011130,Correo Argentino,TRK-MZPPUOG4LC,DELIVERED,4.0
11132,0,0,20250927,1412,443,1000011131,Correo Argentino,UNKNOWN,CANCELLED,0.0
11133,20240308,20240310,20240307,1346,65,1000011132,Correo Argentino,TRK-S09EDJMC6H,DELIVERED,2.0
11134,20250412,20250413,20250412,652,1,1000011133,PICKUP,UNKNOWN,DELIVERED,1.0
11135,20250504,20250506,20250503,294,3037,1000011134,Correo Argentino,TRK-S7ZVKU703L,SHIPPED,2.0
11136,20240131,20240203,20240130,1187,920,1000011135,Correo Argentino,TRK-S9ENS1D4N2,DELIVERED,3.0
11137,20250207,20250208,20250207,1487,2,1000011136,PICKUP,UNKNOWN,DELIVERED,1.0
11138,20241229,20250101,20241228,512,1156,1000011137,Correo Argentino,TRK-I1A0JA1YX8,DELIVERED,3.0
11139,20250907,20250912,20250906,897,1300,1000011138,Correo Argentino,TRK-380PF3PG2E,DELIVERED,5.0
11140,20250626,20250629,20250625,700,2836,1000011139,Correo Argentino,TRK-FM037FMO8N,DELIVERED,3.0
11141,20250728,20250730,20250727,552,2744,1000011140,Correo Argentino,TRK-BSQ9PWCPU7,DELIVERED,2.0
11142,20250514,20250519,20250513,984,1096,1000011141,Correo Argentino,TRK-1LNOWKHETW,DELIVERED,5.0
11143,20250626,20250627,20250626,684,4,1000011142,PICKUP,UNKNOWN,DELIVERED,1.0
11144,20241127,20241128,20241127,874,3,1000011143,PICKUP,UNKNOWN,DELIVERED,1.0
11145,20250919,20250920,20250919,1459,4,1000011144,PICKUP,UNKNOWN,DELIVERED,1.0
11146,0,0,20250121,349,4,1000011145,PICKUP,UNKNOWN,CANCELLED,0.0
11147,0,0,20250715,54,1438,1000011146,Correo Argentino,UNKNOWN,CANCELLED,0.0
11148,20241021,20241026,20241020,554,1380,1000011147,Correo Argentino,TRK-JEK0U1N0OH,DELIVERED,5.0
11149,20240807,20240808,20240807,558,4,1000011148,PICKUP,UNKNOWN,DELIVERED,1.0
11150,20240814,20240816,20240813,134,3000,1000011149,Correo Argentino,TRK-HC6A98253E,DELIVERED,2.0
11151,20250314,20250318,20250313,1239,151,1000011150,Correo Argentino,TRK-BH3GSS11K6,DELIVERED,4.0
11152,20241121,20241125,20241120,538,3026,1000011151,Correo Argentino,TRK-87SMVZGYDD,DELIVERED,4.0
11153,20250912,20250913,20250912,783,3,1000011152,PICKUP,UNKNOWN,DELIVERED,1.0
11154,20240125,20240126,20240125,280,3,1000011153,PICKUP,UNKNOWN,DELIVERED,1.0
11155,20240802,20240803,20240802,590,2,1000011154,PICKUP,UNKNOWN,DELIVERED,1.0
11156,20250815,20250816,20250815,895,3,1000011155,PICKUP,UNKNOWN,DELIVERED,1.0
11157,20241009,20241012,20241008,104,842,1000011156,Correo Argentino,TRK-DL6RRUPQVH,SHIPPED,3.0
11158,20240110,20240112,20240109,358,998,1000011157,Correo Argentino,TRK-8MKPR3SLF0,DELIVERED,2.0
11159,20241026,20241028,20241025,564,921,1000011158,Correo Argentino,TRK-ZXPMDIV82K,DELIVERED,2.0
11160,20250506,20250507,20250506,1025,1,1000011159,PICKUP,UNKNOWN,DELIVERED,1.0
11161,20240804,20240805,20240804,789,1,1000011160,PICKUP,UNKNOWN,DELIVERED,1.0
11162,20250501,20250506,20250430,1150,328,1000011161,Correo Argentino,TRK-BDIMYVX78O,READY,5.0
11163,20240206,20240210,20240205,222,1397,1000011162,Correo Argentino,TRK-BEOINVCFCO,DELIVERED,4.0
11164,20240318,20240323,20240317,1366,2841,1000011163,Correo Argentino,TRK-3GO0EDUM8E,DELIVERED,5.0
11165,20250221,20250225,20250220,1026,712,1000011164,Correo Argentino,TRK-YN7CAQ1ZGJ,DELIVERED,4.0
11166,0,0,20250125,955,2883,1000011165,Correo Argentino,UNKNOWN,CANCELLED,0.0
11167,20241003,20241007,20241002,5,1547,1000011166,Correo Argentino,TRK-FWQ7XC6UKA,DELIVERED,4.0
11168,20240526,20240527,20240526,1321,1,1000011167,PICKUP,UNKNOWN,DELIVERED,1.0
11169,20240823,20240824,20240823,178,2,1000011168,PICKUP,UNKNOWN,DELIVERED,1.0
11170,20240809,20240810,20240809,1137,4,1000011169,PICKUP,UNKNOWN,SHIPPED,1.0
11171,20250808,20250809,20250808,494,2,1000011170,PICKUP,UNKNOWN,DELIVERED,1.0
11172,20250820,20250825,20250819,939,577,1000011171,Correo Argentino,TRK-NEXSL5SJY5,DELIVERED,5.0
11173,20241213,20241217,20241212,385,540,1000011172,Correo Argentino,TRK-W5GBQWHGT4,DELIVERED,4.0
11174,20241010,20241014,20241009,634,2208,1000011173,Correo Argentino,TRK-42VGE193CZ,DELIVERED,4.0
11175,20240908,20240909,20240908,406,4,1000011174,PICKUP,UNKNOWN,DELIVERED,1.0
11176,20250221,20250224,20250220,774,25,1000011175,Correo Argentino,TRK-ZPH8F9KHIM,DELIVERED,3.0
11177,0,0,20240426,273,2055,1000011176,Correo Argentino,UNKNOWN,CANCELLED,0.0
11178,20241027,20241103,20241026,507,579,1000011177,Correo Argentino,TRK-89RA2BFHS4,SHIPPED,7.0
11179,0,0,20240713,937,2,1000011178,PICKUP,UNKNOWN,CANCELLED,0.0
11180,20240830,20240902,20240829,194,470,1000011179,Correo Argentino,TRK-QF8JVSM6M0,DELIVERED,3.0
11181,20250314,20250318,20250313,700,2394,1000011180,Correo Argentino,TRK-G5B5ZUU2G0,DELIVERED,4.0
11182,0,0,20240716,890,4,1000011181,PICKUP,UNKNOWN,CANCELLED,0.0
11183,20250405,20250408,20250404,760,898,1000011182,Correo Argentino,TRK-NTWHIDJT66,DELIVERED,3.0
11184,20241012,20241015,20241011,1398,684,1000011183,Correo Argentino,TRK-M7WE4DLHJU,DELIVERED,3.0
11185,0,0,20241214,995,1,1000011184,PICKUP,UNKNOWN,CANCELLED,0.0
11186,20250122,20250123,20250122,897,4,1000011185,PICKUP,UNKNOWN,DELIVERED,1.0
11187,20250816,20250819,20250815,1326,758,1000011186,Correo Argentino,TRK-RUSFPG8U67,DELIVERED,3.0
11188,20240128,20240131,20240127,1043,71,1000011187,Correo Argentino,TRK-R0UWRT25MP,DELIVERED,3.0
11189,20241212,20241213,20241212,713,2,1000011188,PICKUP,UNKNOWN,DELIVERED,1.0
11190,20250504,20250506,20250503,1337,166,1000011189,Correo Argentino,TRK-D3SD90JSK5,SHIPPED,2.0
11191,20240801,20240802,20240801,1129,3,1000011190,PICKUP,UNKNOWN,DELIVERED,1.0
11192,20250627,20250704,20250626,212,2454,1000011191,Correo Argentino,TRK-SA57FQ9X4I,DELIVERED,7.0
11193,0,0,20240229,29,1816,1000011192,Correo Argentino,UNKNOWN,CANCELLED,0.0
11194,20250103,20250104,20250103,248,4,1000011193,PICKUP,UNKNOWN,DELIVERED,1.0
11195,20240324,20240326,20240323,82,1790,1000011194,Correo Argentino,TRK-LVUABETMMM,DELIVERED,2.0
11196,20250426,20250428,20250425,110,1672,1000011195,Correo Argentino,TRK-H04GXKBZRA,SHIPPED,2.0
11197,0,0,20250410,304,2,1000011196,PICKUP,UNKNOWN,CANCELLED,0.0
11198,20240609,20240612,20240608,1105,621,1000011197,Correo Argentino,TRK-OUQM83FGMR,DELIVERED,3.0
11199,20241020,20241021,20241020,829,1,1000011198,PICKUP,UNKNOWN,DELIVERED,1.0
11200,20250216,20250220,20250215,1060,2263,1000011199,Correo Argentino,TRK-XA2J22719L,DELIVERED,4.0
11201,20240724,20240729,20240723,1063,2414,1000011200,Correo Argentino,TRK-SERUGPE4SV,DELIVERED,5.0
11202,20250207,20250208,20250207,453,4,1000011201,PICKUP,UNKNOWN,DELIVERED,1.0
11203,20241204,20241205,20241204,259,4,1000011202,PICKUP,UNKNOWN,DELIVERED,1.0
11204,20240909,20240910,20240909,132,2,1000011203,PICKUP,UNKNOWN,DELIVERED,1.0
11205,20250423,20250428,20250422,1141,1454,1000011204,Correo Argentino,TRK-2RV691E76J,DELIVERED,5.0
11206,20250214,20250215,20250214,72,4,1000011205,PICKUP,UNKNOWN,SHIPPED,1.0
11207,20241011,20241014,20241010,1195,2794,1000011206,Correo Argentino,TRK-1Q9N3LFODJ,DELIVERED,3.0
11208,20250119,20250120,20250119,1166,2,1000011207,PICKUP,UNKNOWN,SHIPPED,1.0
11209,20250327,20250328,20250327,170,2,1000011208,PICKUP,UNKNOWN,SHIPPED,1.0
11210,20250727,20250731,20250726,9,2571,1000011209,Correo Argentino,TRK-D8MWKNLHO1,DELIVERED,4.0
11211,20250325,20250330,20250324,1210,1081,1000011210,Correo Argentino,TRK-WVTI7O2IXT,DELIVERED,5.0
11212,20250523,20250528,20250522,1182,1708,1000011211,Correo Argentino,TRK-T2SDHW8W6J,DELIVERED,5.0
11213,20240126,20240127,20240126,236,2,1000011212,PICKUP,UNKNOWN,DELIVERED,1.0
11214,20250628,20250701,20250627,1315,776,1000011213,Correo Argentino,TRK-HEO76N1V55,DELIVERED,3.0
11215,20240913,20240917,20240912,822,93,1000011214,Correo Argentino,TRK-G7ZMG5XUV0,DELIVERED,4.0
11216,20241216,20241221,20241215,1312,667,1000011215,Correo Argentino,TRK-NHCG17IH20,SHIPPED,5.0
11217,20250523,20250527,20250522,473,2066,1000011216,Correo Argentino,TRK-415RLLOM7W,DELIVERED,4.0
11218,20250316,20250317,20250316,817,2,1000011217,PICKUP,UNKNOWN,DELIVERED,1.0
11219,20240207,20240210,20240206,790,1755,1000011218,Correo Argentino,TRK-AV9CPL3WPG,DELIVERED,3.0
11220,0,0,20240321,661,2,1000011219,PICKUP,UNKNOWN,CANCELLED,0.0
11221,20240929,20241004,20240928,1168,2677,1000011220,Correo Argentino,TRK-PCYFL3AVOZ,SHIPPED,5.0
11222,20241110,20241115,20241109,713,100,1000011221,Correo Argentino,TRK-QZW87L3KXQ,DELIVERED,5.0
11223,20250118,20250119,20250118,265,3,1000011222,PICKUP,UNKNOWN,DELIVERED,1.0
11224,20240229,20240303,20240228,1243,2517,1000011223,Correo Argentino,TRK-LRTY2SJZY5,DELIVERED,3.0
11225,20250204,20250207,20250203,1053,1652,1000011224,Correo Argentino,TRK-8NX6OKLR71,DELIVERED,3.0
11226,20250113,20250118,20250112,1364,2401,1000011225,Correo Argentino,TRK-FWVHLR34OZ,DELIVERED,5.0
11227,20250525,20250530,20250524,1436,2547,1000011226,Correo Argentino,TRK-DL2CV9OHRP,SHIPPED,5.0
11228,20240608,20240609,20240608,34,4,1000011227,PICKUP,UNKNOWN,DELIVERED,1.0
11229,20250516,20250517,20250516,353,4,1000011228,PICKUP,UNKNOWN,DELIVERED,1.0
11230,20250601,20250602,20250601,1009,3,1000011229,PICKUP,UNKNOWN,DELIVERED,1.0
11231,20240621,20240622,20240621,295,3,1000011230,PICKUP,UNKNOWN,DELIVERED,1.0
11232,20250727,20250728,20250727,1354,4,1000011231,PICKUP,UNKNOWN,DELIVERED,1.0
11233,0,0,20250813,514,2,1000011232,PICKUP,UNKNOWN,CANCELLED,0.0
11234,20250816,20250817,20250816,1453,1,1000011233,PICKUP,UNKNOWN,DELIVERED,1.0
11235,20240127,20240129,20240126,879,2469,1000011234,Correo Argentino,TRK-8QD1APHM2W,DELIVERED,2.0
11236,20250813,20250814,20250813,304,3,1000011235,PICKUP,UNKNOWN,DELIVERED,1.0
11237,0,0,20240304,191,2689,1000011236,Correo Argentino,UNKNOWN,CANCELLED,0.0
11238,20240705,20240706,20240705,735,1,1000011237,PICKUP,UNKNOWN,DELIVERED,1.0
11239,20250805,20250808,20250804,1425,2949,1000011238,Correo Argentino,TRK-IDVKK9YZJ2,DELIVERED,3.0
11240,20240821,20240822,20240821,433,2,1000011239,PICKUP,UNKNOWN,DELIVERED,1.0
11241,0,0,20240612,58,3,1000011240,PICKUP,UNKNOWN,CANCELLED,0.0
11242,20250612,20250613,20250612,624,4,1000011241,PICKUP,UNKNOWN,DELIVERED,1.0
11243,20240113,20240114,20240113,1309,4,1000011242,PICKUP,UNKNOWN,DELIVERED,1.0
11244,0,0,20240629,868,3,1000011243,PICKUP,UNKNOWN,CANCELLED,0.0
11245,20250706,20250707,20250706,1187,2,1000011244,PICKUP,UNKNOWN,DELIVERED,1.0
11246,20250805,20250809,20250804,357,60,1000011245,Correo Argentino,TRK-E1CHVAYRSG,DELIVERED,4.0
11247,20240604,20240606,20240603,1131,2975,1000011246,Correo Argentino,TRK-GJ03A0WVEI,DELIVERED,2.0
11248,20240209,20240216,20240208,478,3192,1000011247,Correo Argentino,TRK-OTIOKYBTIQ,DELIVERED,7.0
11249,20240301,20240303,20240229,10,2173,1000011248,Correo Argentino,TRK-TX5HT5SBU6,SHIPPED,2.0
11250,20250828,20250830,20250827,804,869,1000011249,Correo Argentino,TRK-W8UL7T11VR,DELIVERED,2.0
11251,20250305,20250308,20250304,1074,432,1000011250,Correo Argentino,TRK-X4C1X11JSJ,DELIVERED,3.0
11252,20250321,20250323,20250320,776,2738,1000011251,Correo Argentino,TRK-681L0T3RVY,DELIVERED,2.0
11253,20250523,20250524,20250523,1118,2,1000011252,PICKUP,UNKNOWN,SHIPPED,1.0
11254,20250526,20250529,20250525,218,1613,1000011253,Correo Argentino,TRK-IWZDLA0N91,SHIPPED,3.0
11255,20250921,20250922,20250921,498,3,1000011254,PICKUP,UNKNOWN,DELIVERED,1.0
11256,20250713,20250714,20250713,989,4,1000011255,PICKUP,UNKNOWN,SHIPPED,1.0
11257,20250417,20250418,20250417,542,2,1000011256,PICKUP,UNKNOWN,DELIVERED,1.0
11258,20250629,20250630,20250629,1024,4,1000011257,PICKUP,UNKNOWN,DELIVERED,1.0
11259,20250104,20250105,20250104,1210,2,1000011258,PICKUP,UNKNOWN,DELIVERED,1.0
11260,20240601,20240606,20240531,68,290,1000011259,Correo Argentino,TRK-EJ9PS4MMOV,DELIVERED,5.0
11261,20240221,20240225,20240220,605,1642,1000011260,Correo Argentino,TRK-ZNJO9UAYFC,DELIVERED,4.0
11262,20240415,20240416,20240415,599,4,1000011261,PICKUP,UNKNOWN,DELIVERED,1.0
11263,20250614,20250615,20250614,1193,3,1000011262,PICKUP,UNKNOWN,DELIVERED,1.0
11264,20250424,20250426,20250423,558,1432,1000011263,Correo Argentino,TRK-644XCPY1B0,DELIVERED,2.0
11265,20250304,20250305,20250304,332,2,1000011264,PICKUP,UNKNOWN,DELIVERED,1.0
11266,20240808,20240813,20240807,860,2927,1000011265,Correo Argentino,TRK-1NC6H4M79V,DELIVERED,5.0
11267,20250115,20250116,20250115,1028,3,1000011266,PICKUP,UNKNOWN,DELIVERED,1.0
11268,20250312,20250316,20250311,677,521,1000011267,Correo Argentino,TRK-45HZM7IIJ1,DELIVERED,4.0
11269,20240409,20240410,20240409,804,2,1000011268,PICKUP,UNKNOWN,DELIVERED,1.0
11270,20250401,20250402,20250401,1101,1,1000011269,PICKUP,UNKNOWN,DELIVERED,1.0
11271,20240622,20240625,20240621,1085,3184,1000011270,Correo Argentino,TRK-LPUGY4VCRI,DELIVERED,3.0
11272,20250515,20250517,20250514,625,1174,1000011271,Correo Argentino,TRK-BC8WMUOT6K,DELIVERED,2.0
11273,20241230,20250103,20241229,88,493,1000011272,Correo Argentino,TRK-AKVDKQDEDB,SHIPPED,4.0
11274,20250906,20250909,20250905,509,2307,1000011273,Correo Argentino,TRK-C8Q9EXLUVP,DELIVERED,3.0
11275,20240911,20240912,20240911,1065,3,1000011274,PICKUP,UNKNOWN,DELIVERED,1.0
11276,20240429,20240430,20240429,1073,4,1000011275,PICKUP,UNKNOWN,DELIVERED,1.0
11277,20240604,20240605,20240604,945,1,1000011276,PICKUP,UNKNOWN,DELIVERED,1.0
11278,20250107,20250108,20250107,601,4,1000011277,PICKUP,UNKNOWN,SHIPPED,1.0
11279,20250409,20250412,20250408,1237,193,1000011278,Correo Argentino,TRK-0ODUDH5LT3,DELIVERED,3.0
11280,0,0,20240205,1131,2530,1000011279,Correo Argentino,UNKNOWN,CANCELLED,0.0
11281,20250322,20250323,20250322,1016,4,1000011280,PICKUP,UNKNOWN,DELIVERED,1.0
11282,20240310,20240311,20240310,338,1,1000011281,PICKUP,UNKNOWN,SHIPPED,1.0
11283,20250604,20250605,20250604,1011,3,1000011282,PICKUP,UNKNOWN,DELIVERED,1.0
11284,20250404,20250409,20250403,440,2883,1000011283,Correo Argentino,TRK-NV4PHRPPLQ,DELIVERED,5.0
11285,20250401,20250406,20250331,176,2931,1000011284,Correo Argentino,TRK-SINO060EQI,DELIVERED,5.0
11286,0,0,20240807,60,615,1000011285,Correo Argentino,UNKNOWN,CANCELLED,0.0
11287,20250411,20250412,20250411,986,3,1000011286,PICKUP,UNKNOWN,SHIPPED,1.0
11288,20240626,20240629,20240625,538,2489,1000011287,Correo Argentino,TRK-8HKL0HO8N0,READY,3.0
11289,20240604,20240609,20240603,1204,406,1000011288,Correo Argentino,TRK-F9YE5SGJQM,DELIVERED,5.0
11290,20250111,20250112,20250111,1388,2,1000011289,PICKUP,UNKNOWN,DELIVERED,1.0
