payments_id,paid_date_id,order_date_id,customer_id,channel_id,order_id,payment_method,payment_status,transaction_ref,amount
8861,20240127,20240125,322,1,1000008860,CARD,PAID,TX-52E7Y2Q4M77L,18868.5
8862,20250918,20250917,1427,1,1000008861,GATEWAY,PAID,TX-80JLE6XJG92M,18442.5
8863,20250611,20250608,1439,1,1000008862,CARD,PAID,TX-H75MQ61EG5CF,52355.25
8864,20240611,20240611,885,2,1000008863,CARD,PAID,TX-BVXC4G2SY9TL,49005.0
8865,20241011,20241009,874,1,1000008864,CARD,PAID,TX-Y1L93ZBMP4XF,53908.12
8866,20240520,20240519,1083,1,1000008865,GATEWAY,PAID,TX-VWWRGSGREAC8,53542.5
8867,20240212,20240212,720,2,1000008866,CASH,REFUNDED,TX-3XQLV1JZNRXP,57499.2
8868,20241006,20241004,507,2,1000008867,CARD,PAID,TX-GAG9QPMX3C2N,32670.0
8869,20241201,20241129,436,1,1000008868,CARD,PAID,TX-P23B1MBIBS2M,55650.0
8870,20250727,20250724,237,1,1000008869,GATEWAY,PAID,TX-ZPPW3E5N30YA,29359.2
8871,20240425,20240422,1120,1,1000008870,GATEWAY,PAID,TX-P6D9Z9RMK681,15720.0
8872,20241030,20241028,1081,1,1000008871,CARD,PAID,TX-TK7YNXYMRHU8,29867.4
8873,20250613,20250611,511,1,1000008872,CARD,PAID,TX-6X6AXYOJ6IM6,19304.62
8874,20241106,20241103,1330,2,1000008873,TRANSFER,PAID,TX-MYIT4XJA1FCP,39930.0
8875,0,20250402,662,2,1000008874,CASH,FAILED,UNKNOWN,89661.0
8876,20240901,20240830,87,1,1000008875,CARD,PAID,TX-UDVLXKRX2CZ6,29940.0
8877,20241126,20241125,1429,1,1000008876,CARD,PAID,TX-CLI0HUMW7SCK,44687.4
8878,20240326,20240325,1251,1,1000008877,GATEWAY,PAID,TX-RKCYY6ITGEFR,46275.0
8879,20250830,20250827,1228,1,1000008878,GATEWAY,PAID,TX-UQ133RZ6DWMY,29940.0
8880,20240818,20240817,1482,1,1000008879,GATEWAY,PAID,TX-6M0Z8YWMCYNR,50505.0
8881,20250423,20250422,1114,1,1000008880,GATEWAY,PAID,TX-4A07SO97RUI8,87039.9
8882,20250918,20250915,1489,2,1000008881,CASH,PAID,TX-Z5C6IR691E4X,42253.2
8883,0,20240118,538,2,1000008882,TRANSFER,FAILED,UNKNOWN,45520.2
8884,20250315,20250313,1306,1,1000008883,GATEWAY,REFUNDED,TX-3TF856KMOJJC,88184.4
8885,20241008,20241007,1088,2,1000008884,CASH,REFUNDED,TX-VP9NW00SA5BO,17242.5
8886,20250613,20250610,458,1,1000008885,GATEWAY,PAID,TX-7PV2V0HVC3PX,19304.62
8887,20240821,20240821,1105,1,1000008886,GATEWAY,PAID,TX-IC7T1JUEYUA0,46957.68
8888,20241121,20241119,229,2,1000008887,CASH,PAID,TX-50I0I708UHZA,122534.28
8889,20250619,20250617,1387,1,1000008888,GATEWAY,PAID,TX-WLB48Z4MQ42E,50505.0
8890,20240824,20240823,75,1,1000008889,GATEWAY,PAID,TX-VR6ATTMP1QFE,15729.6
8891,20240112,20240112,295,1,1000008890,CARD,PAID,TX-S7QM41V09IKK,57682.8
8892,20240730,20240729,705,1,1000008891,GATEWAY,PAID,TX-FZ0H7EC41MVT,106796.7
8893,20250613,20250613,455,1,1000008892,CARD,PAID,TX-ATIDEBRTUZU1,42282.0
8894,20240725,20240722,213,1,1000008893,CARD,REFUNDED,TX-W0FJ7HLVTJYQ,40704.0
8895,20250422,20250422,465,1,1000008894,CARD,PAID,TX-1B8BXR904RM0,43588.8
8896,20240712,20240711,418,2,1000008895,CARD,PAID,TX-40F13U39BD15,17151.75
8897,20241211,20241209,477,1,1000008896,GATEWAY,PAID,TX-KGYI1CJPM21B,62121.0
8898,20250507,20250505,619,2,1000008897,CARD,PAID,TX-UGBOCVFJDUMI,41164.2
8899,20241211,20241210,1101,1,1000008898,CARD,PAID,TX-0SZ4DFXPB49N,17787.0
8900,0,20250426,1062,1,1000008899,CARD,PENDING,UNKNOWN,46638.0
8901,20241125,20241122,101,2,1000008900,TRANSFER,PAID,TX-2UHM0CI6YXAK,60984.0
8902,20240501,20240429,1270,1,1000008901,CARD,REFUNDED,TX-95P2ZXZO3JRS,39133.5
8903,20241230,20241228,1081,1,1000008902,GATEWAY,PAID,TX-KW4SZ21MK4AN,18142.5
8904,20240911,20240908,1322,2,1000008903,TRANSFER,REFUNDED,TX-0LA4088DEQCG,73093.68
8905,20240606,20240605,1309,2,1000008904,CASH,PAID,TX-RK1OL0GNU2AY,13721.4
8906,20250122,20250122,90,1,1000008905,CARD,PAID,TX-MYWMYZPUNGSG,56900.25
8907,20240211,20240210,937,1,1000008906,CARD,PAID,TX-J8N1YXE825Y5,29659.2
8908,20240418,20240417,1217,1,1000008907,GATEWAY,PAID,TX-BL9QNPI5Y5A9,21165.0
8909,20240629,20240628,611,1,1000008908,CARD,PAID,TX-EIQ823USOHIL,88324.92
8910,20250627,20250627,1374,2,1000008909,CASH,PAID,TX-IQZ8040Q3BPA,16335.0
8911,20241017,20241014,701,1,1000008910,GATEWAY,PAID,TX-610RU4X4NADP,19468.5
8912,20250715,20250714,1147,2,1000008911,CASH,PAID,TX-RYHIE2BXB5LZ,50348.1
8913,20250103,20250102,14,2,1000008912,CASH,PAID,TX-HX1SN2H47AC9,36300.0
8914,20240927,20240926,1499,1,1000008913,GATEWAY,PAID,TX-DLJDSBT22ZKL,37352.7
8915,20250828,20250827,1135,1,1000008914,CARD,PAID,TX-U5GHQAAKB9NF,46899.6
8916,20250923,20250923,1110,1,1000008915,CARD,PAID,TX-92GDVLIUZYGP,66295.5
8917,20250818,20250815,1044,2,1000008916,CARD,PAID,TX-YWKC20HIL1VO,43451.1
8918,0,20240216,482,2,1000008917,CASH,FAILED,UNKNOWN,29040.0
8919,20250427,20250424,413,2,1000008918,TRANSFER,PAID,TX-C1UAF7NPG3A6,84488.25
8920,20241116,20241114,891,1,1000008919,CARD,PAID,TX-P4SLZTGWA8RM,37109.25
8921,20241002,20240930,310,1,1000008920,GATEWAY,PAID,TX-ZNUAF4J990DS,61555.72
8922,20240129,20240126,1279,1,1000008921,CARD,REFUNDED,TX-ML9S4R11BP8O,17242.5
8923,20250926,20250925,223,2,1000008922,TRANSFER,PAID,TX-02W5H0JUKHN7,48024.9
8924,20240829,20240828,173,1,1000008923,GATEWAY,PAID,TX-G81D0PL1KJFD,49416.0
8925,20240313,20240312,1302,1,1000008924,CARD,REFUNDED,TX-3E1BBGTM8YPE,19876.35
8926,20241025,20241023,454,2,1000008925,CARD,PAID,TX-RMOOSO4XGV2X,49005.0
8927,20241012,20241012,559,2,1000008926,CARD,PAID,TX-BF1J14EZDUJL,60838.8
8928,20250704,20250701,894,2,1000008927,CARD,PAID,TX-Z8RR1TAO26MK,13068.0
8929,20240416,20240415,805,1,1000008928,GATEWAY,PAID,TX-6BCH4J2LFQ5K,29659.2
8930,20250323,20250323,1037,1,1000008929,CARD,PAID,TX-I7090M0FFW09,61528.5
8931,0,20240525,743,2,1000008930,CARD,FAILED,UNKNOWN,24829.2
8932,20250204,20250203,1413,1,1000008931,CARD,PAID,TX-D3Z663Q28ECS,14701.5
8933,20240605,20240604,386,1,1000008932,GATEWAY,PAID,TX-E8Y5TCAVZR0X,28488.0
8934,20250306,20250305,1004,1,1000008933,CARD,PAID,TX-QHTBRX2HV55S,33570.0
8935,20250303,20250302,318,2,1000008934,CARD,PAID,TX-1D2ZV77O8XV8,26136.0
8936,0,20240123,7,1,1000008935,CARD,FAILED,UNKNOWN,13914.6
8937,0,20241008,1453,2,1000008936,CARD,FAILED,UNKNOWN,43560.0
8938,20240522,20240521,1167,1,1000008937,GATEWAY,PAID,TX-5FB3STUV2L12,52655.25
8939,20240519,20240517,1248,1,1000008938,GATEWAY,PAID,TX-7XRK77ABL66E,29959.2
8940,20241218,20241216,1184,1,1000008939,CARD,PAID,TX-SR9CYX5ISMCB,32205.12
8941,0,20240102,129,2,1000008940,TRANSFER,FAILED,UNKNOWN,27588.0
8942,20250711,20250708,69,1,1000008941,CARD,PAID,TX-6FU3YF3HK9D5,46720.2
8943,20240907,20240907,1362,1,1000008942,CARD,PAID,TX-OZ4U8N2LR4L1,49005.0
8944,20241118,20241117,683,2,1000008943,CARD,PAID,TX-MJSX20ISJH9C,66646.8
8945,20250127,20250126,49,1,1000008944,CARD,PAID,TX-NIOWXJY90YNC,16020.0
8946,20240502,20240430,679,1,1000008945,CARD,PAID,TX-I9HSN5EPBMK5,33570.0
8947,20250314,20250313,117,2,1000008946,CASH,PAID,TX-PLZ8X0SK8FE8,53361.0
8948,0,20240520,621,2,1000008947,CARD,FAILED,UNKNOWN,17787.0
8949,20250325,20250324,1395,1,1000008948,GATEWAY,REFUNDED,TX-JSSGU9H67JC3,35985.0
8950,20240123,20240123,271,1,1000008949,CARD,PAID,TX-OZ4NYJ6OL207,60369.0
8951,20250925,20250924,1275,1,1000008950,CARD,PAID,TX-VLRAVBVIRJNW,43124.4
8952,0,20250525,539,1,1000008951,GATEWAY,FAILED,UNKNOWN,43888.8
8953,20240903,20240903,541,1,1000008952,GATEWAY,PAID,TX-MF3DWN6WF9XS,46246.2
8954,20250330,20250329,791,1,1000008953,CARD,PAID,TX-20OF9THWJKE0,13706.64
8955,20250506,20250505,864,1,1000008954,CARD,PAID,TX-PX7OU8R8JSJ4,27336.0
8956,20250401,20250330,1171,1,1000008955,GATEWAY,PAID,TX-87X7Y378TUJV,27602.28
8957,20240110,20240109,331,2,1000008956,CARD,PAID,TX-HWJ4ID9VAMLF,41382.0
8958,20250822,20250820,468,2,1000008957,TRANSFER,PAID,TX-JIVO6ZCMOV8E,77682.0
8959,20250731,20250729,722,1,1000008958,GATEWAY,PAID,TX-HMNG8FG2N7YQ,35283.6
8960,20240921,20240920,586,1,1000008959,CARD,PAID,TX-EZ0RXQ37S9M3,38143.8
8961,20240804,20240802,490,1,1000008960,CARD,PAID,TX-2JFUK87Z4Y1Y,44460.0
8962,20240112,20240110,527,1,1000008961,GATEWAY,REFUNDED,TX-C1US0LMQ78R0,19057.5
8963,20241227,20241225,1418,2,1000008962,CASH,PAID,TX-4PZGTIO50PJL,57680.7
8964,20240416,20240415,216,1,1000008963,GATEWAY,PAID,TX-O7J2BH7NU4WQ,49905.0
8965,20240122,20240121,1273,1,1000008964,CARD,PAID,TX-48T2KW63CDRK,82330.5
8966,20250228,20250227,262,1,1000008965,CARD,PAID,TX-P4IJ4IWJ7ZW5,63190.8
8967,0,20241109,118,2,1000008966,CASH,FAILED,UNKNOWN,15972.0
8968,20240826,20240826,899,1,1000008967,CARD,PAID,TX-SJPOYNCCVTVF,58697.1
8969,20250214,20250212,861,1,1000008968,CARD,PAID,TX-0YGS65SNQ0OK,49224.9
8970,20240513,20240511,337,1,1000008969,GATEWAY,PAID,TX-V8HZOSMNMHAU,14694.0
8971,20241224,20241222,1434,2,1000008970,CARD,PAID,TX-YQF0HPS0860P,39204.0
8972,20250615,20250614,1379,1,1000008971,GATEWAY,PAID,TX-N63JWF4EILGU,49224.9
8973,0,20240707,923,1,1000008972,GATEWAY,PENDING,UNKNOWN,55105.5
8974,20250707,20250707,741,2,1000008973,CARD,PAID,TX-XHDW371SXD04,17968.5
8975,20250715,20250713,160,1,1000008974,CARD,PAID,TX-OZJ3PPJKDVXE,62910.0
8976,20250820,20250819,721,1,1000008975,GATEWAY,PAID,TX-5U4IZT521QKC,17535.0
8977,20240117,20240116,524,2,1000008976,TRANSFER,PAID,TX-EGVF1E06KZ86,60475.8
8978,20250419,20250416,1042,1,1000008977,CARD,REFUNDED,TX-0RUMQ8W6C42H,46064.7
8979,0,20240824,768,1,1000008978,CARD,FAILED,UNKNOWN,38552.7
8980,20250424,20250422,949,2,1000008979,TRANSFER,PAID,TX-PG973FDAAK48,14520.0
8981,0,20240803,1427,1,1000008980,GATEWAY,PENDING,UNKNOWN,14994.0
8982,0,20250110,477,1,1000008981,CARD,PENDING,UNKNOWN,14268.0
8983,20250404,20250401,44,2,1000008982,CARD,PAID,TX-ED2KA3WYCVN3,13068.0
8984,20241225,20241223,184,1,1000008983,CARD,PAID,TX-8DPPEYYI0FUV,55350.0
8985,0,20240211,78,1,1000008984,GATEWAY,PENDING,UNKNOWN,33570.0
8986,20240717,20240716,1378,2,1000008985,CASH,PAID,TX-PBYC0CYZ8V0J,56628.0
8987,20240709,20240709,168,1,1000008986,CARD,PAID,TX-7J120XGDQ0QX,42882.0
8988,20240621,20240619,806,2,1000008987,TRANSFER,PAID,TX-LUEVWRW55687,37933.5
8989,20251001,20250929,1149,1,1000008988,GATEWAY,REFUNDED,TX-XUTPDXQUDO78,60621.0
8990,20240111,20240108,460,1,1000008989,GATEWAY,PAID,TX-65BNVC4GF7Q5,35503.5
8991,20250823,20250822,804,2,1000008990,CARD,PAID,TX-UBC5E4OTRLC8,39204.0
8992,20250922,20250920,917,1,1000008991,CARD,PAID,TX-HB2VLHV5XN6Z,27036.0
8993,20250217,20250215,416,2,1000008992,CARD,PAID,TX-3GZXWEA9X0X0,49005.0
8994,20240529,20240528,1070,2,1000008993,CARD,PAID,TX-MWVGAPYBIRUD,38419.92
8995,20250131,20250131,1219,2,1000008994,CASH,PAID,TX-S58QSFVXHEIK,43560.0
8996,0,20250625,246,2,1000008995,CARD,PENDING,UNKNOWN,14701.5
8997,20250429,20250428,960,2,1000008996,CASH,PAID,TX-KI1KJ7AJYWJ7,48823.5
8998,0,20240122,1250,1,1000008997,GATEWAY,FAILED,UNKNOWN,50505.0
8999,20250309,20250307,1317,1,1000008998,CARD,PAID,TX-REA189IQ7C0U,99200.4
9000,20250225,20250224,361,1,1000008999,CARD,PAID,TX-2XG54LXTDSPH,33570.0
9001,20240827,20240825,196,2,1000009000,CASH,PAID,TX-BQE107E3M4UO,41382.0
9002,20240508,20240506,75,2,1000009001,CASH,PAID,TX-M0CCEXGPQD14,35283.6
9003,20250726,20250724,513,1,1000009002,GATEWAY,PAID,TX-OS13JPLSADAX,18987.0
9004,20250628,20250625,947,1,1000009003,CARD,PAID,TX-IDFNTPQM0F3M,29940.0
9005,20241016,20241013,432,1,1000009004,GATEWAY,PAID,TX-A1DFZ09JUU3U,42582.0
9006,20241205,20241203,831,1,1000009005,CARD,PAID,TX-HLJ5H0J2FMJ4,14694.0
9007,20250101,20250101,1231,1,1000009006,CARD,PAID,TX-K04W1PPVFGRV,39619.92
9008,20240729,20240728,1408,1,1000009007,GATEWAY,PAID,TX-ZTULHDS790N1,56593.8
9009,20240428,20240425,266,2,1000009008,CASH,PAID,TX-KFL4F4DH4LR4,44721.6
9010,20241219,20241217,1213,2,1000009009,CASH,PAID,TX-W3G81FUSJHTG,30049.14
9011,20250320,20250319,1286,1,1000009010,CARD,PAID,TX-BY9RX20KO0ZO,33870.0
9012,0,20240718,1129,1,1000009011,CARD,FAILED,UNKNOWN,71148.0
9013,20240923,20240920,1369,1,1000009012,CARD,PAID,TX-TN8LERVLUBSL,66320.1
9014,20240627,20240624,296,2,1000009013,CASH,REFUNDED,TX-PKSBA1CJDQM0,15173.4
9015,0,20250715,196,1,1000009014,GATEWAY,FAILED,UNKNOWN,36474.0
9016,20250323,20250322,695,2,1000009015,CASH,PAID,TX-W6AD3Q6JZ27I,68688.68
9017,20241103,20241101,914,2,1000009016,TRANSFER,PAID,TX-S4EWSLRWKEA1,37933.5
9018,20250822,20250819,1124,1,1000009017,GATEWAY,PAID,TX-K7W0W9SLZ2ME,85188.6
9019,20250407,20250407,629,2,1000009018,CASH,PAID,TX-NLESB53RUECM,27551.7
9020,20240701,20240629,1234,2,1000009019,TRANSFER,PAID,TX-ZBPI4TF2FIR5,99273.24
9021,20250924,20250921,1129,2,1000009020,CARD,PAID,TX-SB2JQF9OTCB4,36209.25
9022,20250817,20250817,867,2,1000009021,CARD,PAID,TX-8YRESI1OXZDS,52272.0
9023,20241019,20241018,468,1,1000009022,CARD,PAID,TX-TAGGJARW07PJ,27036.0
9024,20240825,20240824,317,1,1000009023,CARD,PAID,TX-E9QO7TA6D5JQ,40704.0
9025,20241113,20241113,619,1,1000009024,CARD,PAID,TX-6SFYPCW6FYQH,45604.5
9026,20250320,20250320,1269,1,1000009025,GATEWAY,PAID,TX-S9I9FSSBM4I2,33570.0
9027,0,20241017,1416,1,1000009026,GATEWAY,FAILED,UNKNOWN,64207.2
9028,20250726,20250726,747,1,1000009027,CARD,PAID,TX-6A218VTWYSKY,13914.6
9029,0,20250302,493,1,1000009028,CARD,FAILED,UNKNOWN,81486.0
9030,20240915,20240914,1170,1,1000009029,CARD,PAID,TX-JEZC4V4RK2TR,57392.4
9031,20250127,20250125,1068,1,1000009030,GATEWAY,PAID,TX-XHSY5YGIM1N0,32916.6
9032,20250723,20250722,1416,1,1000009031,CARD,PAID,TX-BVAK3SX88L56,54261.0
9033,20250427,20250424,818,2,1000009032,CARD,PAID,TX-MKU45T0JUK02,28749.6
9034,20240310,20240308,212,2,1000009033,CARD,PAID,TX-QRX5DM7KT5F4,53905.5
9035,20250703,20250702,1196,2,1000009034,CARD,PAID,TX-JDITM2Q38LYT,93915.36
9036,20240221,20240218,336,2,1000009035,CASH,PAID,TX-NEZST8B68HE9,49005.0
9037,20240621,20240619,205,1,1000009036,CARD,PAID,TX-3P6K0GTFPYYT,56076.0
9038,20241222,20241221,667,1,1000009037,GATEWAY,PAID,TX-NTGFOYJBRP5C,52927.5
9039,20240902,20240831,1390,1,1000009038,CARD,PAID,TX-N4E7VJZY6IKF,30240.0
9040,20240906,20240904,597,1,1000009039,CARD,PAID,TX-Y797WC54L8VZ,66840.0
9041,20250424,20250423,1290,2,1000009040,CASH,PAID,TX-JX7KI27L8E19,28459.2
9042,20250626,20250625,594,1,1000009041,CARD,PAID,TX-DK5GZ2KLA2VD,98229.9
9043,20241122,20241120,1192,1,1000009042,GATEWAY,PAID,TX-YY60KGK5Y73O,55350.0
9044,20250824,20250823,86,1,1000009043,CARD,PAID,TX-EGAE5TLS7XAX,58100.25
9045,20241118,20241118,178,1,1000009044,GATEWAY,PAID,TX-EC5E5EHWX0DU,17535.0
9046,20250719,20250719,659,2,1000009045,CARD,PAID,TX-QJ5AXGEGE0WS,42688.8
9047,20250403,20250401,349,2,1000009046,CARD,PAID,TX-1S25SIVH0IQH,24829.2
9048,0,20240412,653,1,1000009047,CARD,FAILED,UNKNOWN,15720.0
9049,20240509,20240506,984,1,1000009048,GATEWAY,PAID,TX-6T3GGXS2KJBI,52927.5
9050,20240921,20240919,1397,1,1000009049,CARD,PAID,TX-WLB5IYGFK2LA,67692.0
9051,20240404,20240402,400,2,1000009050,CARD,PAID,TX-3G3GZD8RCUUD,72237.0
9052,20250617,20250616,1227,2,1000009051,CASH,PAID,TX-ISOB1YP7M7RW,14229.6
9053,20250319,20250317,714,1,1000009052,GATEWAY,PAID,TX-OYNLFUYN04BB,98169.48
9054,20240329,20240329,677,1,1000009053,CARD,PAID,TX-S4RJYY1R84B6,55350.0
9055,20250902,20250901,145,1,1000009054,CARD,PAID,TX-I4OYQHHNHIWZ,32505.12
9056,20240112,20240111,1366,2,1000009055,CASH,PAID,TX-967MX2LP170X,54450.0
9057,20241006,20241004,824,2,1000009056,CARD,PAID,TX-O1QSRTS4ZL6K,12414.6
9058,20250403,20250401,1165,1,1000009057,CARD,PAID,TX-KFLX2WZF3I7E,18742.5
9059,20241018,20241017,1158,1,1000009058,CARD,PAID,TX-KR4A3OH12UJI,15901.5
9060,20240425,20240423,1410,1,1000009059,CARD,PAID,TX-Z7VBKP4F13PE,41382.0
9061,20250812,20250810,952,1,1000009060,CARD,PAID,TX-WC2OEVQ7KKUY,18150.0
9062,20241110,20241109,709,1,1000009061,CARD,REFUNDED,TX-HRX80TUE4KML,56918.4
9063,20250502,20250429,1029,1,1000009062,CARD,PAID,TX-R5K48MT6F0T8,28788.0
9064,20240602,20240602,1392,2,1000009063,CASH,PAID,TX-AE3HX9JS2M3K,15518.25
9065,20240522,20240521,1020,2,1000009064,CARD,REFUNDED,TX-2WPKMM9DG7AR,16335.0
9066,20250127,20250125,649,1,1000009065,CARD,PAID,TX-40UFOGKMR6XD,52272.0
9067,20240712,20240710,21,1,1000009066,CARD,PAID,TX-A1LNIIOEYME3,36474.0
9068,20241125,20241123,459,1,1000009067,CARD,PAID,TX-124Z0HIXSJSA,19057.5
9069,20241103,20241101,322,2,1000009068,CARD,PAID,TX-2CREJ05HQSR3,29403.0
9070,20240920,20240918,446,2,1000009069,CARD,PAID,TX-3S1M0BVNDWO4,34485.0
9071,20240621,20240620,589,2,1000009070,CASH,PAID,TX-I9OMS72OTRZL,29040.0
9072,0,20250520,1377,2,1000009071,CARD,PENDING,UNKNOWN,54450.0
9073,20250204,20250204,352,1,1000009072,GATEWAY,PAID,TX-BXPUJQ5Q8STC,16718.25
9074,20250730,20250729,895,1,1000009073,CARD,PAID,TX-Z5GC2O0OA89U,33516.6
9075,20240712,20240710,785,2,1000009074,CASH,PAID,TX-2C0W90P5MPIR,53361.0
9076,20241209,20241207,1338,1,1000009075,GATEWAY,PAID,TX-HU2UL9NC176O,50205.0
9077,20240509,20240508,587,2,1000009076,CASH,PAID,TX-PTQNTL1N51ZP,43560.0
9078,20240915,20240913,69,2,1000009077,CARD,PAID,TX-1T9DXUCMYXWQ,13068.0
9079,20250204,20250204,1370,2,1000009078,TRANSFER,PAID,TX-OQVNQC0B3BC0,19965.0
9080,0,20240521,1143,1,1000009079,CARD,PENDING,UNKNOWN,76907.28
9081,20250301,20250227,768,1,1000009080,CARD,PAID,TX-3TR11TSWBQ9Q,18687.0
9082,20240215,20240214,1440,1,1000009081,GATEWAY,PAID,TX-0ZGPHB11H04W,13706.64
9083,0,20240426,319,1,1000009082,CARD,FAILED,UNKNOWN,38419.92
9084,20240131,20240130,1300,2,1000009083,CARD,PAID,TX-0V8NJYXMJ00U,39204.0
9085,20240703,20240702,488,1,1000009084,CARD,PAID,TX-SUG2490A72JN,15420.0
9086,20240602,20240601,1192,2,1000009085,CASH,PAID,TX-URQD72KHD8XY,26644.2
9087,20241017,20241015,1394,1,1000009086,GATEWAY,PAID,TX-9LJHQ7WSXBPP,98421.0
9088,0,20240708,286,2,1000009087,CASH,FAILED,UNKNOWN,28967.4
9089,20241222,20241221,267,2,1000009088,CARD,PAID,TX-Q8CUS8OCYM5J,11761.2
9090,20250723,20250721,1273,1,1000009089,GATEWAY,REFUNDED,TX-VJ6JR9NOS6Z1,36774.0
9091,20240206,20240203,573,1,1000009090,CARD,PAID,TX-2TNIC8AFROJR,40104.0
9092,20240529,20240528,1328,1,1000009091,CARD,PAID,TX-7C2M414R6HOD,53227.5
9093,20240913,20240910,445,1,1000009092,CARD,PAID,TX-LC9O7DFF4III,49005.0
9094,20250728,20250727,185,2,1000009093,CASH,PAID,TX-12PGMB29NSZ7,42979.2
9095,20241217,20241214,38,2,1000009094,TRANSFER,PAID,TX-FRTPPB5DF42D,51727.5
9096,20241010,20241007,203,2,1000009095,CARD,PAID,TX-KS1HU5C5B69N,29040.0
9097,20240814,20240812,669,1,1000009096,CARD,PAID,TX-3AIXTEVWPZ7X,52998.0
9098,20250805,20250803,21,1,1000009097,GATEWAY,PAID,TX-1YPVZY4JLC0V,15429.6
9099,0,20250823,114,2,1000009098,TRANSFER,FAILED,UNKNOWN,14229.6
9100,20241008,20241006,1186,1,1000009099,CARD,PAID,TX-KP6VHX73PGM8,57891.0
9101,20240613,20240612,680,1,1000009100,CARD,REFUNDED,TX-GJCGX77LI89P,41382.0
9102,20250124,20250123,1336,1,1000009101,GATEWAY,PAID,TX-STEVYTAY36QB,54450.0
9103,20240806,20240806,1253,1,1000009102,GATEWAY,PAID,TX-7J6XLMMK0BZX,99790.8
9104,20240815,20240815,722,2,1000009103,CASH,PAID,TX-RKQG9HOH7GJ0,93512.43
9105,0,20240423,73,1,1000009104,GATEWAY,FAILED,UNKNOWN,28788.0
9106,20240127,20240125,1374,1,1000009105,GATEWAY,PAID,TX-LQM0DGR7ZJLJ,28459.2
9107,20250911,20250909,490,2,1000009106,CASH,PAID,TX-VFI1KMDWBWNP,28459.2
9108,20250517,20250516,711,1,1000009107,GATEWAY,PAID,TX-FQ4JYK7Z9ID3,36774.0
9109,20250125,20250125,847,1,1000009108,GATEWAY,PAID,TX-AL83JP07VUYM,39315.0
9110,20240208,20240207,533,2,1000009109,CASH,PAID,TX-2BA6KBZM5O22,15972.0
9111,20240824,20240824,897,2,1000009110,CASH,PAID,TX-1BJ0Q6VRVLBH,77137.5
9112,20241103,20241101,1169,1,1000009111,GATEWAY,PAID,TX-I81KDNB7NDWE,44188.8
9113,20241101,20241029,165,1,1000009112,CARD,PAID,TX-SFPZXWXSWXNO,37800.0
9114,20240622,20240620,566,1,1000009113,GATEWAY,PAID,TX-APJIAIFUCGP2,28488.0
9115,20240308,20240308,1221,2,1000009114,CARD,PAID,TX-M03YXVN628D4,27442.8
9116,20240526,20240525,429,2,1000009115,TRANSFER,PAID,TX-JSE5PRFUHCIB,53361.0
9117,20240613,20240612,654,2,1000009116,CASH,PAID,TX-ORDKQOZ542IC,17787.0
9118,20250105,20250103,1375,2,1000009117,CARD,PAID,TX-UCTG2BGI983K,45738.0
9119,20250513,20250512,805,1,1000009118,GATEWAY,PAID,TX-SYAVOSWSWBVR,95916.3
9120,20240803,20240802,264,1,1000009119,CARD,PAID,TX-RYR0SVXVMLHD,35203.5
9121,0,20250525,1085,2,1000009120,CASH,FAILED,UNKNOWN,17787.0
9122,20250626,20250623,785,1,1000009121,CARD,PAID,TX-NLN8CWG9RXJ5,40404.0
9123,0,20240501,800,1,1000009122,CARD,FAILED,UNKNOWN,119138.7
9124,20240606,20240603,866,2,1000009123,CASH,PAID,TX-3R5MVGXGRS49,28459.2
9125,20241207,20241206,1088,2,1000009124,CARD,PAID,TX-V9KXJ1JOZ2OP,13068.0
9126,20241023,20241021,1322,2,1000009125,CARD,PAID,TX-KXGHKGGKVEE4,76121.1
9127,20240726,20240725,1083,1,1000009126,CARD,PAID,TX-OAKHKXBDX0CO,76849.2
9128,20250913,20250911,1135,1,1000009127,CARD,PAID,TX-1BK600CZZFX9,39407.28
9129,20240830,20240829,985,2,1000009128,CASH,PAID,TX-GK5B1RF05BMR,66247.5
9130,0,20241223,571,1,1000009129,CARD,FAILED,UNKNOWN,28642.8
9131,20250602,20250601,1105,1,1000009130,CARD,PAID,TX-NC6DDIHMQAHA,31147.5
9132,20240828,20240826,772,1,1000009131,CARD,PAID,TX-GR7PYFT6ZNR5,64697.25
9133,20241010,20241007,1097,1,1000009132,GATEWAY,PAID,TX-60HGMXAIOML0,30240.0
9134,20250924,20250924,1274,1,1000009133,CARD,PAID,TX-FF4XYJBQA54O,77856.0
9135,20240721,20240718,972,1,1000009134,GATEWAY,PAID,TX-TR3J86FOB5C7,31546.8
9136,20240202,20240131,1298,2,1000009135,CARD,PAID,TX-BHLW6EBRLGNJ,49005.0
9137,20241112,20241110,257,2,1000009136,CARD,PAID,TX-WRN7P1GZTB3I,30855.0
9138,20250105,20250103,1326,2,1000009137,CASH,PAID,TX-BQUE5Z7W1R58,18104.62
9139,20241218,20241216,814,2,1000009138,CARD,PAID,TX-XT5TEIAFZC6G,13068.0
9140,0,20240125,838,1,1000009139,CARD,PENDING,UNKNOWN,47454.75
9141,20250619,20250617,938,1,1000009140,CARD,PAID,TX-7JGGKF8SUMD4,17235.0
9142,20250710,20250710,209,1,1000009141,GATEWAY,PAID,TX-MQC7WDRSJ47L,29940.0
9143,20240206,20240204,1318,1,1000009142,GATEWAY,PAID,TX-JM35VZ8IRJDM,59923.8
9144,20240121,20240120,1041,2,1000009143,CASH,PAID,TX-TUW34P2PBGCI,32307.0
